Samples	meh	prkb	rbcl	rbcs	coxs	coxm	cutm	coxl	cutl	mct	abfd	acs	acss	acsb	nirk	nosz	norb	nirs	napa	nrfa	nira	narb	nasa	nr	hao	nit-6	nifk	nifd	nifh	pufm	peth	pete	petc	psba	psaa	apca	apcf	cpca	cpea	mpea	cpet	lhcb1	lhca1	sat	met3	apra	aprb	suox	sir	cysc	cysk	cysm	cysh	cysj	cysi	cysn	cysd
TSC147	0.0	413.791	9.23044	73.9045	541.0553	436.4584	0.0	171.14849999999998	0.0	0.0	0.0	12.4325	0.0	0.0	215.0586	43.6157	12.6326	0.0	98.1175	0.0	179.7002	181.053	21.5273	0.0	0.0	0.0	0.0	0.0	0.0	217.4836	52.2979	143.829	1495.56863	537.34	147.706	0.0	174.7754	87.0911	93.8406	0.0	75.5131	0.0	0.0	422.23336	0.0	0.0	193.1019	0.0	213.241	899.11259	1896.6886399999992	227.8604	234.55561	325.39119	103.4576	367.61748000000006	784.0145
TSC148	0.0	149.6512	68.2957	73.0964	358.86815000000007	732.6818000000001	0.0	81.16390000000001	0.0	0.0	176.841	0.0	0.0	0.0	15.378	0.0	109.7484	85.5792	0.0	0.0	98.991	153.58996	126.9493	0.0	0.0	0.0	0.0	0.0	6.54885	42.2132	159.4879	110.0218	1800.1635999999994	163.9362	515.9193799999999	60.0299	169.4222	63.9526	63.9526	0.0	0.0	0.0	0.0	361.1167	0.0	0.0	3631.19705	0.0	0.0	1839.63545	2178.7281699999994	108.63909999999998	328.31003000000004	1272.45062	323.5187	179.32904000000002	2320.644840000001
TSC149	0.0	0.0	57.5455	23.8578	144.0271	517.7583	0.0	48.595	0.0	0.0	329.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.7755	0.0	0.0	0.0	0.0	0.0	0.0	8.2135	40.1185	21.5968	34.277	1034.2374	0.0	652.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	774.82419	0.0	0.0	1844.0362	8.54826	703.234	2164.09207	595.0072799999999	44.8637	774.4262099999999	172.1678	118.90162	144.845	1743.0506300000004
TSC150	0.0	711.56	19.2573	0.0	662.3867	1254.43667	0.0	514.7187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	309.7829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	512.4100000000001	42.353	270.0675	230.424	41.7367	0.0	0.0	0.0	0.0	0.0	48.7903	0.0	0.0	1499.6871	0.0	0.0	1635.7884	0.0	1244.2531	1587.66286	534.68993	263.13160000000005	461.1815	111.3823	17.6074	21.9836	94.04576
TSC151	0.0	92.8392	92.5013	0.0	257.1656	1418.53364	0.0	104.97661	0.0	0.0	227.20393	7.38026	0.0	0.0	22.0747	0.0	0.0	0.0	24.0092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6734	0.0	210.1467	0.0	9.1113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.9543	13.0254	0.0	1390.9458	0.0	0.0	1298.30616	675.4331999999999	211.76386	359.71147	79.6154	320.2284	43.9978	493.0626
TSC152	0.0	0.0	0.0	0.0	105.2764	282.0356	12.0015	40.7608	0.0	18.7674	21.5019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.6426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.2249	0.0	0.0	351.1821	177.5214	19.6289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.2018	0.0	0.0	2424.029	0.0	291.733	245.28418	479.2113	39.46711	1423.1245600000002	112.3953	0.0	0.0	382.114
TSC153	15.4797	0.0	0.0	0.0	136.1244	458.8808999999999	0.0	76.97409999999999	0.0	0.0	53.2773	0.0	0.0	0.0	13.2986	0.0	0.0	0.0	0.0	0.0	213.467	283.7928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3669	0.0	1372.7995	166.87189999999998	29.0567	2321.3354000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1644.2844000000005	8.30352	0.0	1403.9103999999998	20.6696	0.0	476.477	497.23416	0.0	243.19389	274.5395	91.9031	29.8475	340.92339000000004
TSC154	0.0	348.0946	91.09164	606.8033999999999	722.6273000000001	2308.0212000000006	0.0	741.4352000000001	0.0	0.0	45.1318	0.0	0.0	0.0	102.7879	0.0	14.3656	21.8488	0.0	0.0	69.6015	9.69901	186.921	0.0	0.0	0.0	0.0	0.0	15.7462	0.0	818.0368	166.5783	905.75375	682.0616	212.41765	0.0	0.0	0.0	611.17	0.0	31.47429	0.0	0.0	2202.893	0.0	12.6249	1761.6165999999998	0.0	1307.4541	1443.8877800000002	906.01288	128.35151	1110.69897	684.6308000000001	278.6061	237.6157	595.4142999999999
TSC155	0.0	81.2938	0.0	188.1213	1113.3003	3371.8678	0.0	642.5918999999999	142.4031	9.43716	31.2747	0.0	0.0	0.0	1584.1073	436.372	89.89320000000001	172.56140000000002	42.13428	0.0	42.6443	12.1272	203.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.6899	28.1851	869.77282	0.0	129.924	0.0	0.0	0.0	0.0	0.0	187.6459	0.0	0.0	1231.7334400000002	8.373	0.0	1606.0738	0.0	4.39101	1976.46165	1340.8514200000006	1011.3721	1569.7079	284.0982	2050.3503	277.5006	680.0823600000001
TSC156	0.0	85.3986	89.7553	68.75450000000001	355.34700000000004	544.1819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.87723	0.0	0.0	0.0	104.4714	64.69481999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	732.7393000000001	1813.8698	253.729	1529.8067999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	857.4279	0.0	0.0	2618.1331	26.5045	97.4251	2148.413990000001	1260.5134	62.2449	1873.80147	1119.8409700000002	235.19217000000003	225.3651	1018.12189
TSC157	0.0	100.21269	126.1786	77.9196	236.5326	411.0963	0.0	48.1837	212.2599	0.0	60.991	0.0	0.0	0.0	186.5192	54.83366	24.6457	0.0	60.2208	0.0	315.9149	180.957	0.0	0.0	0.0	0.0	0.0	0.0	29.6908	154.1755	216.02820000000003	170.67162	1397.2017999999998	2347.9835000000003	492.1531	0.0	65.4976	0.0	242.5276	0.0	132.4398	0.0	12.0175	431.19286	7.47185	23.2943	477.9330000000001	0.0	1240.116	1174.38669	1123.6328600000002	94.3103	984.13643	340.62647000000004	52.4347	172.37380000000002	562.9983299999999
TSC158	0.0	85.7674	16.9001	0.0	1111.4906	2572.8762999999994	0.0	556.7680999999999	67.4561	0.0	34.0712	0.0	0.0	0.0	652.4624	35.9947	60.1614	19.0615	127.5128	0.0	0.0	0.0	84.1639	0.0	0.0	0.0	38.8835	38.8835	38.8835	0.0	0.0	0.0	672.4514999999999	0.0	16.8988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	666.7420999999999	0.0	0.0	557.9763	0.0	20.8228	2381.7756700000004	871.8539000000001	580.20258	468.28559999999993	466.2443	1392.1643000000004	311.79711000000003	762.5444
TSC159	0.0	162.616	215.4612	117.0817	769.22363	421.2711	0.0	268.8427	0.0	0.0	0.0	0.0	0.0	0.0	25.3248	0.0	0.0	0.0	0.0	0.0	86.7354	255.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0204	368.5142	539.1285999999999	1010.6554	395.8045	401.6971	0.0	141.542	62.1004	184.0836	0.0	0.0	0.0	0.0	947.39004	0.0	0.0	1515.6805	0.0	305.22810000000004	1041.52404	830.1560499999999	91.3168	829.1267	309.8271	28.8763	180.1099	302.7176
TSC160	182.1628	0.0	142.8478	127.685	379.3412	365.2013	0.0	0.0	0.0	0.0	186.77	0.0	0.0	0.0	0.0	0.0	12.9109	13.1218	0.0	0.0	40.1158	315.985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.2573	263.7991	0.0	796.5187000000001	109.212	1195.1956000000002	0.0	61.0744	60.8029	60.8029	29.6116	48.062	0.0	0.0	1194.3639	0.0	0.0	445.3258	26.81897	86.48859999999999	2232.82639	1080.95917	15.2154	1324.9385	353.5732499999999	113.4883	145.6277	193.9879
TSC162	0.0	97.5241	127.111	0.0	1216.0539	1698.8375999999998	0.0	692.036	117.6788	0.0	17.0252	0.0	0.0	0.0	905.8202	42.2688	48.6967	23.9357	0.0	0.0	19.3451	106.8903	112.0907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	358.1081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754.1243000000001	0.0	0.0	1113.3678999999995	0.0	91.45713	1276.27419	796.22606	632.2058	475.53009	250.10790000000003	1565.6083000000003	274.72037000000006	1162.0448700000004
TSC163	0.0	0.0	217.7851	92.1526	426.1722	323.1967	0.0	146.17	0.0	24.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.1648	172.3336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0447	0.0	1083.5287	137.837	343.7333	0.0	0.0	0.0	0.0	64.8223	139.4074	0.0	0.0	1141.9870000000003	0.0	0.0	332.557	0.0	265.795	757.78819	688.3984	33.2351	304.3281	382.07046	59.7117	18.6375	119.89653
TSC165	0.0	585.803	377.961	298.4398	561.8619	718.6936	13.6487	154.6556	20.6974	0.0	32.2831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0823	213.0673	220.236	0.0	0.0	0.0	0.0	0.0	0.0	122.64	314.1269	276.6287	839.0026300000001	247.111	639.1462	36.7068	0.0	0.0	27.1034	31.4994	27.2477	0.0	12.3647	954.252	5.76211	0.0	943.3867	0.0	451.69	989.7442	854.80906	60.5491	453.81292	1207.1650000000002	252.7817	263.041	364.2196
TSC166	0.0	11.2906	210.3713	95.2672	721.8507999999999	1804.1517000000003	0.0	453.2991999999999	27.3953	0.0	63.0613	0.0	0.0	0.0	201.90670000000003	39.6116	25.3535	0.0	80.1855	0.0	51.4507	16.9654	77.14959999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.9438	139.0644	153.0516	109.683	0.0	0.0	0.0	27.445	28.0189	104.6601	0.0	0.0	671.07583	0.0	0.0	608.0366	0.0	20.5294	742.0934599999999	853.0402999999999	296.08900000000006	481.6149000000001	269.9552	1127.5745	80.90559999999999	435.00049
TSC167	68.8413	22.7031	277.06429	296.6929	270.7676	256.8917	0.0	18.6629	0.0	0.0	71.7993	0.0	0.0	0.0	0.0	15.3469	0.0	0.0	0.0	0.0	0.0	419.374	43.1491	0.0	0.0	0.0	47.4737	47.4737	47.4737	23.6769	221.11863	242.2323	967.2631	589.1992	775.7746999999999	66.0118	26.2808	0.0	63.7459	42.4069	0.0	0.0	0.0	1272.11532	28.3454	0.0	1986.2722	0.0	32.431	528.5708999999999	599.58416	43.789	860.1515	390.6272	76.4948	126.0597	313.10650000000004
TSC168	0.0	987.8495	116.3985	125.667	1146.6473	1667.1417000000004	0.0	739.2437	72.2671	0.0	86.4502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.2802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1169.4941199999998	531.4889	1965.6046	386.9073	848.9237999999999	0.0	0.0	0.0	163.471	0.0	64.03	0.0	0.0	2070.12348	30.7317	0.0	2431.9661999999994	0.0	894.4595000000002	2069.39445	981.9435600000004	180.98809000000003	1259.28035	423.8852	49.22110000000001	67.5918	268.2435
TSC169	0.0	115.02926	0.0	0.0	927.3392	2308.4180900000006	0.0	215.1673	186.7177	0.0	20.3272	0.0	0.0	0.0	598.2179000000001	87.491	0.0	0.0	35.5768	0.0	0.0	0.0	19.7705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.8333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	875.3216	47.4138	0.0	189.9536	0.0	19.8449	1736.3277500000002	718.8794399999999	1054.41619	286.4753	247.7593	414.07018	17.6021	520.0183
TSC170	124.769	0.0	203.5776	264.535	266.7271	451.8693	0.0	0.0	0.0	71.3664	13.4726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	403.5722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.2049	52.80114	680.719	895.2927000000001	215.3431	288.759	0.0	0.0	0.0	158.43189999999998	0.0	15.5682	0.0	0.0	1887.2699	22.8532	0.0	2283.8914	0.0	0.0	1386.7280000000003	1112.89785	70.17	1304.07717	686.3763	46.8407	187.824	514.16023
TSC171	0.0	1226.3941	129.2925	1634.644	470.99172	1616.8575000000003	0.0	222.1426	20.7803	0.0	177.2299	0.0	0.0	0.0	18.7235	0.0	13.6414	0.0	0.0	0.0	962.9075	79.3892	16.8007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.4617	957.1039	801.5697	507.7642	572.2416000000001	0.0	0.0	0.0	0.0	0.0	20.5603	0.0	0.0	2901.4838	0.0	0.0	867.7987999999999	0.0	1335.377	1408.15569	873.2975999999999	286.9743	563.1125000000001	278.3883	96.11335	81.012	358.19776
TSC172	0.0	12.1486	27.664500000000004	29.3751	550.2269	212.8472	0.0	372.49433	0.0	0.0	49.6376	0.0	0.0	0.0	160.3053	63.1641	14.2614	0.0	7.81244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.636409999999998	8.2493	93.3726	0.0	50.058400000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.91604	0.0	0.0	32.5911	0.0	201.14289	1079.07031	753.5485399999999	424.31224	599.62886	12.6097	234.84676	197.4327	361.93203
TSC173	0.0	0.0	22.7491	1670.86	41.47085	795.5164999999998	0.0	0.0	0.0	21.5292	329.0071	0.0	0.0	0.0	37.5751	0.0	0.0	0.0	0.0	12.1135	37.7949	73.3055	0.0	0.0	0.0	0.0	0.0	12.0571	0.0	28.0122	412.5757	965.9199	334.1311	1027.664	509.1823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	728.1025999999999	0.0	0.0	1757.071	0.0	257.0544	474.30947	471.58357	141.6319	337.1483	272.306	18.3959	0.0	379.3024
TSC176	24.304	135.4553	84.15549999999999	478.0628	779.9210099999999	2148.9719800000003	109.2607	386.5671	95.7155	72.4752	24.89501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.2601	127.3225	56.5645	0.0	0.0	0.0	0.0	0.0	0.0	18.052	582.58702	501.34596	1335.0425099999998	822.6172	359.17477	0.0	0.0	0.0	13.1399	0.0	63.4361	0.0	0.0	1100.22167	5.17012	0.0	1235.5045900000002	0.0	169.25259999999997	1497.2115000000003	1352.2293100000004	352.5959	1196.8993300000002	507.2997	260.41130000000004	180.8279	592.19616
TSC180	0.0	32.11595	130.632	320.5007	676.2147	1405.4341999999997	66.068	176.68	14.8359	0.0	77.9312	0.0	0.0	0.0	122.37435	0.0	27.08139	0.0	0.0	0.0	0.0	89.005	31.634300000000003	0.0	0.0	0.0	0.0	0.0	0.0	23.8682	0.0	11.4502	740.3316	0.0	143.3954	0.0	0.0	0.0	0.0	0.0	27.6334	0.0	0.0	623.3664000000001	0.0	0.0	939.8407	0.0	75.7123	1297.4187599999998	828.0075	686.9524	695.68749	149.16955000000002	304.52250000000004	305.9468	876.8164199999999
TSC184	0.0	343.85200000000003	121.6144	169.3992	43.7912	416.2295000000001	0.0	60.2838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4607	0.0	0.0	0.0	0.0	58.3797	98.9198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.7909	367.1853	226.5637	886.4399	451.9095	694.716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	378.72009	13.7973	0.0	1201.6987	0.0	155.811	1522.49483	844.1526	0.0	1260.4992000000002	464.7785	43.72617	11.9499	222.63753
TSC191	0.0	100.3421	1016.0967	1060.9941	183.8549	331.68674000000004	0.0	187.1526	11.1259	0.0	106.245	0.0	0.0	0.0	23.44063	22.6795	21.1466	0.0	21.4539	17.0039	35.2051	326.6411	0.0	0.0	0.0	0.0	11.7878	0.0	30.1156	85.7801	114.8154	129.98698000000002	522.3828	312.1044	1734.6458800000005	0.0	405.716	0.0	382.658	144.687	0.0	0.0	278.3968	149.2386	50.2737	34.6873	794.4128	0.0	446.7942000000001	519.3455	467.92746	88.429	244.16635	463.729	100.5198	231.81089000000003	709.4283700000001
TSC199	92.3977	944.5948	675.8511	393.2264	266.54848	733.8722499999999	0.0	110.66598	88.0827	106.7632	0.0	0.0	0.0	0.0	53.2882	28.7379	28.7955	0.0	80.9603	0.0	121.1292	3225.1468000000004	0.0	0.0	0.0	0.0	0.0	0.0	32.5077	0.0	211.962	1539.1844	1195.13698	1794.5279999999998	1055.3097	0.0	353.358	767.6	102.39	0.0	23.2128	0.0	131.0047	2466.7072300000004	22.35832	62.7049	1329.3992999999998	16.1211	2806.9021999999995	2983.724989999999	1141.0266800000002	440.297	2505.5916	2317.7762999999995	205.2625	199.45606	881.563
TSC207	49.7358	271.6176	199.4836	263.4702	273.12248	697.3434	0.0	173.89811999999998	24.315	40.4447	151.863	0.0	0.0	0.0	150.237	0.0	0.0	0.0	0.0	0.0	217.89315	456.4531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.1033	173.89068	128.8412	1150.5261000000005	319.698	437.0681	229.1096	127.177	125.907	122.945	0.0	80.0307	0.0	0.0	780.0482800000001	0.0	0.0	1757.0969000000002	0.0	413.487	1504.09561	521.59333	64.7003	603.5096800000001	1407.34247	85.57212	180.0672	466.0056400000001
TSC209	0.0	194.2739	171.27775999999997	55.2489	362.60067	335.10008000000005	0.0	213.3603	0.0	19.9667	26.7056	8.68045	0.0	0.0	63.2148	0.0	0.0	0.0	0.0	63.6583	133.71212	374.6687	144.77904	0.0	0.0	0.0	0.0	11.0991	11.269	0.0	144.0621	143.291	492.4747	1049.0776	138.8907	0.0	0.0	48.5267	0.0	0.0	17.4476	0.0	0.0	835.0456300000001	21.9317	11.4569	900.0616	0.0	268.6219	845.8523999999998	902.1518999999998	157.7198	1120.9857900000002	746.6196999999999	202.6465	165.3299	466.23377
TSC210	48.2682	0.0	312.04810000000003	915.9161	370.6482	222.3603	0.0	127.7238	0.0	0.0	38.6946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6983	0.0	95.6387	341.077	0.0	0.0	0.0	0.0	0.0	0.0	16.30474	100.1528	671.5465	352.0466	1069.8200000000002	1228.0438	461.6775	0.0	0.0	0.0	0.0	0.0	22.0557	0.0	0.0	1306.636	37.0756	0.0	960.8511	0.0	383.7761	1269.6376699999998	615.5679000000001	77.1983	2044.51323	541.98616	21.2407	75.6862	463.79052
TSC211	0.0	0.0	330.7889	922.9377	1048.01578	1945.2315000000003	0.0	665.3399999999999	219.806	0.0	60.4824	0.0	0.0	0.0	0.0	0.0	34.7854	0.0	0.0	0.0	406.662	256.402	39.3785	0.0	0.0	0.0	21.0734	0.0	0.0	28.0222	41.4175	673.3212000000001	779.7648399999999	7905.7743	482.3585	0.0	0.0	0.0	37.5109	0.0	0.0	0.0	0.0	1352.63944	0.0	0.0	1815.1275000000005	0.0	1374.7608799999998	1126.1167199999998	1148.0489	275.4015	988.11122	721.7350199999998	101.9251	58.1345	364.469
TSC212	9.45839	196.4208	53.1013	0.0	969.1593	619.91696	0.0	761.4741	0.0	0.0	47.77615	0.0	0.0	0.0	154.50609999999998	0.0	0.0	14.1838	0.0	0.0	0.0	128.97865000000002	50.9177	0.0	0.0	0.0	34.0062	10.5274	0.0	0.0	0.0	0.0	153.2046	0.0	8.20776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	417.7237300000001	0.0	0.0	476.5522	0.0	6.42897	843.25696	768.5834999999998	201.20740000000004	278.76155	380.454	357.59520000000003	152.83280000000002	354.62002
TSC213	0.0	0.0	10.3331	0.0	329.1224	505.4859	0.0	219.0777	0.0	0.0	435.8118	17.7704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.9898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5656	344.627	0.0	282.44780000000003	0.0	1180.3168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.8185	0.0	0.0	824.9386000000001	14.6415	70.9568	547.2888200000001	646.8020700000001	39.7855	257.69116	143.2661	81.41499999999999	108.6549	238.8092
TSC214	0.0	42.5778	28.7864	154.4793	208.88690000000005	396.5932	0.0	78.8572	46.9566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	271.1627	228.5302	39.438	0.0	0.0	0.0	0.0	0.0	0.0	12.2629	117.4851	204.8136	1271.5157	692.9962	434.7822000000001	0.0	163.8201	22.1969	32.1078	76.828	186.8486	0.0	13.5316	293.52595	15.2997	0.0	495.37750000000005	0.0	10.1331	551.0113600000001	937.20551	135.4141	340.2389	230.42812	174.77232999999998	49.365	214.78245
TSC215	0.0	39.3852	247.3814	0.0	953.7675	714.938	0.0	161.7056	47.1386	38.475	32.7025	0.0	0.0	0.0	537.0966999999999	105.4381	53.5782	0.0	0.0	0.0	0.0	0.0	33.5431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.7245	0.0	368.9513	66.4642	63.9337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1081.29533	0.0	0.0	165.97	0.0	0.0	1714.76411	832.6636000000001	714.7697999999999	608.4407000000001	136.2529	296.6623	235.6456	521.44632
TSC216	0.0	185.259	122.8766	72.6179	561.16399	513.95414	0.0	167.6086	0.0	0.0	143.11470000000003	0.0	0.0	0.0	70.9954	0.0	8.01885	0.0	56.281	0.0	194.6426	159.1914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.794	46.0584	32.7709	1100.81397	1795.5766	287.73560000000003	33.9258	76.5064	33.6084	51.6587	37.4971	155.0713	0.0	0.0	592.5435000000001	0.0	0.0	2061.5735	17.98402	206.925	1395.2624500000002	2110.9084	113.39736	543.45974	964.5074099999998	177.48694	98.0589	731.8465
TSC217	0.0	20.853	65.985	205.803	2221.3491000000004	3982.61775	0.0	449.2422	84.7135	14.2097	149.78151999999997	0.0	0.0	0.0	352.2116	308.2871	168.83156999999997	53.77486	91.0989	0.0	13.5797	7.86825	40.7996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.5531	0.0	1179.55238	39.3447	0.0	0.0	0.0	0.0	152.043	0.0	200.159	0.0	0.0	1016.32079	0.0	0.0	678.1084000000001	0.0	0.0	3215.29163	1971.16342	693.6152	1369.2554	34.7791	1487.7052	147.7907	720.7211599999999
TSC218	0.0	259.9067	173.81449999999998	0.0	841.75157	2471.32	0.0	617.4068	0.0	21.5725	17.43022	13.2092	0.0	0.0	357.3796	69.53881	109.3607	0.0	72.08354	35.7402	0.0	56.96596	449.7958	0.0	0.0	0.0	0.0	11.4576	15.7031	0.0	9.60839	9.21383	150.0411	0.0	15.4306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	768.2601900000001	0.0	24.3889	609.345	0.0	0.0	1327.67782	1489.4604000000002	938.0206000000002	640.69746	285.2979	604.6749699999999	318.97502	519.80515
TSC219	0.0	0.0	159.15919	163.0381	283.2158	450.01767	0.0	89.8548	0.0	0.0	305.578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.3334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.793	172.5348	631.2235	781.4496999999999	262.342	475.18291	0.0	0.0	0.0	101.586	0.0	127.1167	0.0	0.0	1664.0921	14.1056	0.0	2044.9713	0.0	815.463	1011.6363100000002	1183.28147	74.6728	1466.31357	405.6916	33.0253	61.3492	275.8405
TSC220	32.6576	39.2963	338.14910000000003	1012.0454	1107.44	2157.1033999999995	0.0	606.2775	114.54	0.0	378.8057	0.0	0.0	0.0	864.0109699999999	0.0	0.0	0.0	0.0	0.0	405.3029	27.4308	0.0	0.0	0.0	0.0	0.0	20.0757	17.5725	45.7272	121.1879	53.6139	1292.8154500000005	1131.1194	416.25961000000007	0.0	0.0	0.0	942.3458	0.0	204.1504	0.0	19.1484	257.4264	0.0	0.0	1103.4792000000002	0.0	1163.7677	641.7749500000001	977.3284	89.1541	107.6684	369.1179999999999	77.0635	38.4512	325.08021999999994
TSC221	0.0	52.022	52.99529	0.0	1563.8596	2526.0178	0.0	40.93	0.0	0.0	41.9702	10.6346	0.0	0.0	543.0678	115.1339	305.226	144.3248	64.04939999999999	0.0	0.0	25.0353	87.42930000000001	0.0	0.0	0.0	0.0	14.8105	14.0055	0.0	0.0	0.0	217.7733	0.0	39.0771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	349.51345999999995	0.0	38.59469	275.15340000000003	0.0	21.18884	1530.2515199999998	1424.17134	480.42973000000006	819.9956400000001	251.8857	466.4870000000001	255.7468	572.0345
TSC222	31.8011	466.221	70.535	66.15700000000001	127.007	284.45461	0.0	84.0252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.9189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.116	400.02	345.4253	193.4981	232.6283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1227.7750000000003	0.0	0.0	1188.8816000000002	0.0	0.0	747.5380999999999	293.3192	70.863	128.71274999999997	227.5477	36.79766	27.44265	82.44416
TSC223	0.0	28.768	24.6414	36.1849	487.40379999999993	184.1496	0.0	272.5412	0.0	0.0	111.591	10.7635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.926	0.0	0.0	688.6349	1172.8575	19.8742	352.9276	0.0	0.0	71.3278	0.0	129.5636	0.0	0.0	80.0548	0.0	0.0	912.0734	0.0	0.0	410.36769	982.83331	168.66729999999998	177.98821	164.3749	96.7466	49.087	293.98727
TSC224	0.0	424.8312	39.3581	0.0	774.8466000000001	343.3883	0.0	634.1038000000001	96.3955	27.8145	0.0	0.0	0.0	0.0	36.3551	21.6042	21.902	0.0	311.3666	25.5493	314.0957	48.5789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.5104	662.6908699999999	0.0	919.9918	143.41750000000002	1198.8499	0.0	598.0124000000001	0.0	123.0649	0.0	433.7692	0.0	0.0	88.65211000000001	0.0	0.0	1216.8463	0.0	383.28850000000006	819.3922200000001	726.8698999999999	333.2603	858.5085000000001	202.0777	103.951	42.386700000000005	383.67398
TSC225	0.0	0.0	117.4582	124.1078	270.2427	1052.46041	0.0	115.3057	62.6104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7334	0.0	118.2818	185.94	24.5252	0.0	0.0	0.0	11.5383	0.0	0.0	0.0	125.3001	54.3073	399.6458	190.4803	443.5874	56.4429	148.2129	0.0	112.4204	0.0	0.0	0.0	0.0	1443.4615	0.0	0.0	815.8053	0.0	263.61598999999995	1071.3596000000002	750.8553000000002	106.19685	197.6176	894.8303199999998	38.9202	128.41129999999998	312.36630999999994
TSC226	0.0	177.8764	0.0	0.0	704.7631	707.0084999999999	0.0	726.174	57.0452	0.0	106.87	0.0	0.0	0.0	48.1278	0.0	7.8505	0.0	0.0	0.0	62.4788	0.0	185.8919	0.0	0.0	0.0	11.7816	0.0	0.0	0.0	0.0	0.0	82.7993	0.0	28.8725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	487.86456	0.0	0.0	270.605	0.0	46.7537	861.8079200000002	793.4342000000001	329.94656	644.3075800000001	485.43294	489.6104	172.75390000000002	610.88952
