Samples	meh	prkb	rbcl	rbcs	coxs	coxm	cutm	coxl	cutl	mct	abfd	acs	acss	acsb	nirk	nosz	norb	nirs	napa	nrfa	nira	narb	nasa	nr	hao	nit-6	nifk	nifd	nifh	pufm	peth	pete	petc	psba	psaa	apca	apcf	cpca	cpea	mpea	cpet	lhcb1	lhca1	sat	met3	apra	aprb	suox	sir	cysc	cysk	cysm	cysh	cysj	cysi	cysn	cysd
TSC000	0.0	0.0	71.0114	262.44530000000003	860.3586	1896.2343	0.0	163.64419999999998	167.5998	53.6858	371.1854	0.0	0.0	0.0	17.5066	0.0	0.0	0.0	0.0	0.0	183.6233	168.69670000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.2559	76.45429999999999	514.7982000000001	932.5613	147.843	298.8331	41.7035	27.4257	33.0232	0.0	0.0	44.29398	0.0	62.6491	1008.65573	0.0	0.0	2503.9709000000003	0.0	793.486	1471.08064	1895.6641	231.36560000000003	20.0789	214.3686	539.5087000000001	0.0	317.90818
TSC001	0.0	0.0	0.0	34.0272	639.4363999999999	811.2953100000001	0.0	323.8086	0.0	0.0	177.5585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.68371	0.0	171.2443	64.2793	0.0	0.0	0.0	0.0	0.0	0.0	19.6498	96.9373	19.9417	160.5652	236.4015	999.1423	0.0	0.0	97.0941	127.178	164.015	46.4863	241.1155	0.0	0.0	202.0298	0.0	0.0	1816.8271	0.0	1458.9145	1080.0801700000002	1072.52454	50.6506	677.42493	85.0257	140.5586	45.6796	551.26224
TSC002	0.0	162.1289	43.5509	74.7585	261.1877	90.6286	0.0	42.11	10.4269	0.0	305.6748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0902	21.7316	96.6974	0.0	0.0	0.0	0.0	0.0	0.0	22.9668	35.5667	52.5619	331.24060000000003	121.5963	124.13920000000002	0.0	101.2867	0.0	62.134	29.2367	89.2326	0.0	0.0	98.6979	0.0	0.0	816.885	0.0	59.368	461.304	493.98462	19.0677	185.3558	493.3682	337.6714	158.1901	268.4895
TSC003	0.0	500.9115	0.0	0.0	384.9415	248.8618	0.0	123.9935	0.0	0.0	205.5113	0.0	0.0	0.0	16.7595	0.0	0.0	0.0	0.0	0.0	80.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.6645	254.0256	59.0815	552.2428	1810.7657	193.3437	56.0648	119.9836	0.0	87.717	150.8962	142.7926	0.0	0.0	82.5336	0.0	0.0	709.5182	0.0	455.6307000000001	494.4322	917.4132	69.4547	334.2189	16.8896	55.453	57.0121	500.77412
TSC004	0.0	166.737	140.02267999999998	26.7495	1001.2067	1090.63707	0.0	358.4229	354.76340000000005	0.0	516.327	9.34004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.4004	0.0	8.84468	0.0	0.0	0.0	0.0	0.0	0.0	197.965	0.0	525.0092	883.4472999999998	3924.1488	603.2656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0614	254.9158	23.097	0.0	2702.364	0.0	185.6602	2002.1861800000004	1682.9657100000004	449.8973	397.75952	190.4049	163.99447999999998	306.76520000000005	596.65043
TSC005	0.0	27.0983	39.3047	194.2202	763.8154700000001	633.075	0.0	589.4778	0.0	0.0	98.0474	0.0	0.0	0.0	109.5824	0.0	0.0	0.0	92.2994	0.0	188.0219	218.0541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.1872	0.0	2161.3367	2227.7562000000003	257.0064	407.7122	112.6186	68.62	439.7996	94.8403	475.8730000000001	0.0	0.0	208.37735	27.3771	0.0	2395.6854000000003	0.0	80.91329999999999	2122.25973	2188.23536	406.33882000000006	1270.2459	237.57371	853.5129000000001	422.1772199999999	1518.3465
TSC006	0.0	13.4851	0.0	62.2006	231.48306	1367.49368	0.0	117.7074	35.2963	23.2107	395.4378000000001	23.1998	0.0	0.0	72.71770000000001	0.0	0.0	0.0	0.0	0.0	219.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.8235	0.0	0.0	123.1533	527.0007	378.438	314.7901	0.0	0.0	0.0	19.6654	0.0	0.0	0.0	0.0	2737.7886	0.0	0.0	1393.0108	0.0	0.0	1544.95419	2534.8102199999985	221.0914	2584.5405	285.5663	137.64717000000002	60.8184	584.5115399999999
TSC008	0.0	9.98382	22.0209	0.0	307.4223	1043.83208	52.5777	196.4513	39.0073	31.507	577.0198	0.0	0.0	0.0	65.9776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.5879	0.0	76.85023	558.5604000000001	386.182	100.947	0.0	0.0	0.0	0.0	0.0	15.619	0.0	0.0	392.74961	23.468200000000003	0.0	2181.058	0.0	197.619	3187.920309999999	1504.35497	272.7423	3509.3284000000003	132.5279	266.5902	357.172	757.5605500000001
TSC011	0.0	254.3552	27.6854	173.7875	151.7398	241.7569	0.0	144.2032	0.0	0.0	69.22409999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.5698	0.0	32.2444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.431	97.8453	80.7662	435.745	908.3754	30.7109	0.0	50.1071	0.0	106.3656	30.2845	14.1712	0.0	0.0	269.2667	0.0	0.0	910.7333	0.0	28.5628	390.0226	506.153	74.7465	363.4059	51.9117	25.556600000000003	43.6626	131.1041
TSC013	0.0	9.96751	0.0	0.0	357.62071	391.84821	0.0	152.63780000000003	0.0	0.0	140.0756	0.0	0.0	0.0	10.1927	0.0	0.0	0.0	0.0	0.0	71.2373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.7369	86.8486	0.0	325.7444	146.2272	211.718	0.0	25.9204	0.0	80.2772	61.0762	43.4006	0.0	0.0	152.18030000000002	0.0	0.0	156.897	0.0	170.13909999999998	227.61562	316.6999	265.61092	232.2387	14.8472	135.60003999999998	77.0026	371.7309
TSC014	0.0	57.01951	34.4662	700.0082600000001	521.2545	1070.3108000000002	0.0	261.6261	148.1571	29.4362	170.1181	0.0	0.0	40.2581	0.0	0.0	0.0	0.0	12.4916	0.0	375.7604	99.1559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.8072	93.0506	114.5658	857.2738	231.1789	788.8803600000001	0.0	0.0	0.0	80.30160000000001	50.0342	11.5941	0.0	0.0	151.96635999999998	0.0	0.0	1528.8768	0.0	945.9215000000002	724.1041	1105.12482	673.1306999999999	298.3136	0.0	188.10290000000003	95.7689	367.3292
TSC016	0.0	76.6439	58.4393	66.8116	1260.85389	550.6966	0.0	710.7825000000001	0.0	0.0	199.555	0.0	0.0	0.0	43.6273	0.0	0.0	0.0	207.171	0.0	211.9041	194.4551	10.3226	0.0	0.0	0.0	0.0	0.0	0.0	215.5863	712.3791000000001	0.0	2336.9591	1276.2869	417.91960000000006	286.185	304.8047	143.4014	288.4928	325.6564	312.9725	0.0	0.0	366.2204	17.5714	0.0	3070.5009	23.9911	0.0	1476.39226	1762.6200000000006	484.3831	901.56616	91.8363	526.7706000000001	134.2098	974.56914
TSC018	0.0	0.0	12.9336	152.292	305.0803	1059.8778	0.0	273.9761	0.0	0.0	68.95570000000001	0.0	0.0	0.0	81.1558	0.0	0.0	0.0	0.0	0.0	420.5338	214.4174	0.0	0.0	0.0	0.0	0.0	0.0	21.6659	19.965	24.4328	0.0	1150.3323000000005	3403.4918	269.1816	0.0	41.3617	0.0	304.522	58.9744	227.8442	0.0	0.0	197.81254	20.09266	92.3791	1539.1802	0.0	22.3227	2547.52022	1763.8450299999995	93.67255	764.96686	63.304100000000005	97.1126	201.3573	707.47222
TSC020	0.0	163.024	0.0	86.176	465.5995999999999	706.3596	0.0	310.1697	0.0	0.0	0.0	0.0	0.0	0.0	76.9268	0.0	0.0	0.0	203.51	0.0	0.0	71.7492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.8486	256.54110000000003	41.471900000000005	2702.8409000000006	76.5892	194.9586	0.0	15.8298	0.0	59.7481	77.7528	27.59476	0.0	0.0	408.47471	24.6742	0.0	1949.3437	31.4151	280.719	1620.1563499999995	1783.6706399999998	111.0343	743.38421	51.9933	374.4288	665.17027	1241.63937
TSC021	0.0	0.0	0.0	0.0	569.4201	495.51560000000006	0.0	200.9755	12.1656	22.9967	301.343	0.0	0.0	0.0	0.0	49.1	0.0	0.0	0.0	0.0	22.311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1455.29	19.2392	674.53687	410.639	438.2375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.14943	0.0	0.0	1743.367	0.0	579.379	1729.2950200000002	852.8156	93.8026	2517.35097	289.141	10.8526	0.0	210.6799
TSC023	0.0	0.0	121.7391	352.0659	963.7898	812.0147000000001	112.9758	926.2616000000002	92.6254	0.0	7.46527	59.6332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.2731	19.0156	58.2971	0.0	0.0	0.0	0.0	0.0	0.0	18.3646	29.2056	79.9741	816.9889	640.7148	642.1765	0.0	0.0	0.0	204.5919	0.0	0.0	0.0	26.9357	210.7772	0.0	0.0	904.3857	0.0	88.5113	1106.7533999999996	805.73136	871.1005	233.3014	1460.2006	141.5525	321.8668	797.5107999999998
TSC025	0.0	0.0	68.31689999999999	0.0	474.3772	118.6569	0.0	334.6098	0.0	27.1967	582.564	0.0	0.0	0.0	0.0	35.1133	0.0	0.0	0.0	0.0	74.3419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1319	10.9523	135.41039999999998	213.8736	0.0	404.5109	0.0	86.891	0.0	73.8451	0.0	0.0	0.0	8.7395	1997.5701000000004	0.0	0.0	911.9285	0.0	0.0	470.77942	788.7721400000001	57.3509	1751.43125	229.3751	0.0	0.0	345.14909
TSC027	40.2015	0.0	67.7987	0.0	949.2168	497.2525	0.0	692.9003	0.0	14.6044	109.496	20.9885	0.0	0.0	0.0	87.3155	0.0	0.0	12.3612	0.0	68.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.547	14.3096	489.3528	586.1357	197.1807	147.007	924.9069	121.147	0.0	0.0	298.7019	0.0	13.2019	93.2722	0.0	0.0	1037.0257	0.0	10.7829	378.8381600000001	752.9385	44.8104	787.66853	104.1732	43.1652	25.8029	128.89790000000002
TSC028	0.0	45.3604	62.717	62.717	1688.9124999999997	2062.69127	23.4917	1114.2705000000003	580.6031	0.0	56.135000000000005	0.0	0.0	0.0	0.0	39.7438	18.2179	15.213	0.0	0.0	188.5967	19.0858	22.0521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.714	96.2623	764.8217	211.2332	234.4938	0.0	0.0	0.0	352.33559999999994	0.0	94.3305	0.0	0.0	586.0003	47.545	125.127	708.8215	0.0	202.6444	1577.3769400000003	1053.22546	626.82421	666.2782899999999	728.8199	211.43658	382.6205	814.6063500000001
TSC031	0.0	0.0	265.64466	556.8238000000001	876.4435899999999	160.39479999999998	0.0	306.8212	0.0	27.6749	89.8451	0.0	0.0	0.0	0.0	97.8956	0.0	0.0	18.994	0.0	72.93639999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.1176	39.58519	22.2003	613.3186000000001	194.0126	792.01586	461.771	521.144	0.0	209.951	0.0	91.9249	0.0	30.1502	133.6542	0.0	0.0	1196.3453	0.0	806.842	252.8535	677.13475	118.7689	113.3804	205.0152	69.69669999999999	16.425	100.23839
TSC033	0.0	58.4452	69.9952	848.3588	973.9825	197.99495	0.0	292.8297	0.0	0.0	59.0514	0.0	0.0	0.0	44.3453	0.0	0.0	0.0	0.0	0.0	223.487	72.186	14.3431	0.0	0.0	0.0	0.0	0.0	0.0	454.9683	0.0	126.4457	933.1001	190.4691	321.7252	0.0	729.996	0.0	0.0	0.0	44.4257	0.0	6.75081	401.38679	0.0	11.4519	3142.3442	0.0	0.0	940.1375499999996	721.19692	218.17	257.3835	364.4773	235.0913	0.0	230.0516
TSC036	0.0	43.5468	0.0	0.0	740.1701	96.5191	0.0	407.7739	0.0	16.2097	0.0	0.0	0.0	0.0	27.6182	0.0	0.0	0.0	0.0	0.0	90.4138	67.5293	7.48197	0.0	0.0	0.0	0.0	0.0	0.0	34.2956	0.0	16.0723	637.0238999999999	1032.1371	31.7032	0.0	469.209	0.0	0.0	0.0	52.6421	0.0	0.0	103.01888999999998	0.0	0.0	831.1504	0.0	424.007	742.5769000000001	490.5528800000001	60.772000000000006	182.5922	30.9019	71.29	31.635800000000003	185.8642
TSC040	0.0	275.096	259.1915	313.7776	661.0443999999999	410.7102	0.0	316.9391	84.65549999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.2791	0.0	964.2718	114.3533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.9256	200.8069	59.9412	845.6735000000001	504.3478	378.7438	0.0	233.772	116.642	191.55	0.0	258.5842	0.0	127.6938	417.7352	0.0	0.0	1068.2331	0.0	96.17	680.2569000000001	569.31964	112.8629	128.36249999999998	270.12815	98.73934	156.0709	223.12993
TSC045	0.0	29.5003	43.7073	14.6242	335.7592	600.9411999999999	0.0	303.46770000000004	0.0	0.0	0.0	40.6842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.518	61.8197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.9877	46.763	496.2714	1336.9298	56.8142	223.478	522.533	0.0	311.055	53.9493	120.3752	0.0	0.0	170.3514	0.0	0.0	1102.607	0.0	542.593	640.39168	438.9869	36.7468	98.8787	268.538	85.6852	0.0	232.4323
TSC047	0.0	0.0	201.4452	45.8983	727.6779999999999	55.4075	0.0	282.968	24.219	19.8346	0.0	25.931	0.0	0.0	0.0	39.7758	0.0	0.0	24.1185	0.0	157.621	103.711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.81330000000003	98.57182	102.0964	692.3419000000001	2238.085	544.7423	0.0	129.828	302.528	440.3423	0.0	79.7572	0.0	123.4154	83.6958	0.0	0.0	647.3248	0.0	16.3188	412.74275	483.7468	16.0231	118.3946	101.713	0.0	54.0242	288.6536
TSC053	41.4545	95.2568	419.7432	655.812	1492.872	1454.2981	0.0	1100.9857000000002	275.9223	0.0	213.2287	42.1101	0.0	0.0	13.0016	0.0	0.0	0.0	0.0	0.0	107.7659	0.0	10.7652	0.0	0.0	0.0	0.0	18.8411	17.8095	52.6282	203.4627	29.3815	1794.30062	2096.736	924.2066	0.0	0.0	0.0	0.0	0.0	68.4842	0.0	86.1551	92.6736	6.34032	0.0	1608.1585999999998	0.0	407.0801	2103.1739700000003	1121.95149	175.3138	192.3569	701.2393	92.31675	61.2133	480.84325000000007
TSC056	93.952	33.3889	63.59870000000001	164.21380000000002	982.9949	305.8273	0.0	113.9566	0.0	41.4615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.9821	0.0	19.882	0.0	0.0	0.0	0.0	0.0	0.0	41.1797	0.0	0.0	401.3421	337.606	220.4841	0.0	0.0	0.0	113.514	0.0	0.0	0.0	0.0	24.2686	0.0	0.0	460.7723	0.0	0.0	597.5284300000001	581.7175000000001	66.87634	2371.8304	200.6288	86.0377	61.05882	548.77822
TSC058	0.0	69.757	213.817	0.0	1576.63618	1246.99932	0.0	521.7097	763.7998	22.9652	404.833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	291.8751	89.8273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.5454	0.0	1019.00426	1145.2156	825.308	0.0	0.0	0.0	0.0	0.0	156.1893	0.0	95.5702	191.75006	32.43281	0.0	413.3451999999999	0.0	139.2213	806.1799899999997	958.9752999999998	103.8735	197.3237	199.566	101.2382	10.1992	408.1425
TSC060	0.0	0.0	32.8911	0.0	460.6823	295.2805	0.0	302.69045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.9075	0.0	0.0	618.3852999999999	1100.172	22.3132	24.9882	0.0	0.0	23.7507	0.0	0.0	0.0	0.0	141.49548	0.0	0.0	923.4946	0.0	0.0	433.84976000000006	383.1128	17.0804	29.1666	57.9227	79.4408	18.3825	273.15602
TSC062	109.645	0.0	0.0	74.969	288.4777	486.0246	0.0	315.7418	0.0	21.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3844	80.2837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.7694	0.0	0.0	558.586	1009.785	70.1213	67.7295	64.2123	65.5895	0.0	0.0	0.0	0.0	0.0	1644.2477	0.0	0.0	1869.3744	11.964	61.7946	500.52384	754.69988	79.44900000000001	4169.480500000001	250.4044	51.73	33.7098	167.2815
TSC065	51.3454	0.0	20.08331	0.0	537.3883	852.7767	0.0	407.4934	0.0	0.0	0.0	0.0	0.0	0.0	21.4307	0.0	0.0	0.0	0.0	0.0	0.0	61.9826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.2731	0.0	32.617	210.602	470.826	30.599400000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.8841	0.0	0.0	1419.3849999999998	0.0	0.0	869.73331	571.1320000000001	40.7105	348.18937	111.23344	321.60368	73.0574	835.9938999999999
TSC066	61.8743	30.7681	15.8442	0.0	661.7408199999999	1211.7004900000002	0.0	242.45435	27.9246	0.0	307.8957	20.1843	0.0	0.0	25.9787	0.0	21.7699	21.2324	0.0	0.0	873.636	327.60181	23.6909	0.0	0.0	0.0	0.0	0.0	0.0	135.601	102.878	52.2935	1040.3521	1504.152	598.2291	0.0	0.0	0.0	17.5931	0.0	109.08	0.0	0.0	2916.6701000000003	24.3966	0.0	1502.4978999999998	0.0	0.0	2222.853230000001	808.4536300000001	89.1398	960.0685	426.4979	61.96510000000001	0.0	136.0578
TSC068	67.96809999999999	17.4724	50.7752	50.7752	394.8426	750.8038000000001	0.0	102.0374	0.0	0.0	561.845	0.0	0.0	0.0	9.74342	0.0	19.86679	0.0	0.0	0.0	74.3945	338.7154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1221.3905	192.3793	1521.8791	0.0	1820.4888	0.0	33.0443	0.0	19.7199	0.0	0.0	0.0	0.0	3291.1648	0.0	0.0	1072.9132	0.0	581.4422999999999	1143.3562	1128.6354400000002	21.09392	1091.2148000000002	427.2771400000001	257.4167	50.7116	347.97442
TSC070	0.0	0.0	29.7125	93.4766	92.7886	430.0438	0.0	207.4341	0.0	0.0	342.3712	0.0	0.0	0.0	0.0	23.7272	0.0	0.0	0.0	0.0	101.818	13.8345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.3628	0.0	62.3356	763.6463	122.4253	201.9637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	672.0924000000001	0.0	0.0	408.483	0.0	0.0	332.63079000000005	356.63960000000003	41.78602	84.1992	143.943	41.3209	0.0	91.8113
TSC071	0.0	0.0	310.0425	125.3633	371.4701	380.9853	0.0	106.7184	0.0	21.9249	0.0	0.0	0.0	0.0	0.0	50.6853	0.0	0.0	0.0	0.0	900.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.8842	16.4092	369.5358	258.00530000000003	779.5558	0.0	474.1297	239.441	681.2069999999999	110.142	42.9551	0.0	8.36634	168.1586	0.0	0.0	831.9884	0.0	26.048	310.02509999999995	431.3646	86.1702	2216.7321	145.93434000000002	49.1789	0.0	335.9561
TSC072	0.0	0.0	150.9598	182.94170000000005	152.1897	479.63137	0.0	120.96878	0.0	37.6352	0.0	0.0	0.0	0.0	14.5828	21.7878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.6203	23.8026	0.0	688.0299	5227.56	208.2885	0.0	0.0	0.0	114.862	0.0	0.0	0.0	0.0	112.7058	0.0	0.0	1665.5483	0.0	102.694	499.28399999999993	575.163	73.7873	811.70412	157.77183000000002	73.62711	7.54994	287.0773299999999
TSC073	0.0	0.0	58.05174	105.866	63.171	486.9359	0.0	28.3386	0.0	19.1718	0.0	0.0	0.0	0.0	0.0	59.9921	0.0	0.0	0.0	0.0	50.7919	288.45722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.4701	687.9035999999999	109.0844	316.09798	0.0	144.9075	0.0	27.6236	39.4111	137.1601	0.0	0.0	40.2427	0.0	0.0	848.0971	0.0	150.3152	458.74367	686.9228599999999	39.1684	1339.4852999999998	43.60143	9.73376	27.237	227.9692
TSC075	0.0	0.0	405.9243	43.2162	327.5905	437.9174999999999	0.0	108.824	55.7237	0.0	128.901	54.9515	0.0	0.0	20.1466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.5084	21.9182	864.6497	3406.6561	438.1277	0.0	351.072	0.0	613.5418	0.0	313.537	0.0	44.45140000000001	39.237	66.18835	63.0797	163.87890000000002	0.0	77.2439	453.44546	516.2733	155.2167	62.865770000000005	647.2341000000001	35.0289	41.2309	307.621
TSC078	57.7253	0.0	451.9982	129.0733	870.3984000000002	1965.2364	0.0	355.2702	76.1496	46.3346	143.876	37.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.7538	84.5475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0822	23.69036	50.0294	732.5215000000001	776.2784	558.0282	0.0	331.373	0.0	0.0	0.0	0.0	0.0	87.417	234.2254	17.9123	28.6886	1182.3128	0.0	0.0	1480.66971	1050.1523800000002	124.1369	341.79150000000004	280.03794	36.804100000000005	202.6771	618.80971
TSC081	0.0	18.0558	251.6137	286.88300000000004	354.7352	1614.3018	0.0	123.7726	99.5534	49.6745	253.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.6568	80.1655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0929	433.756	41.2277	170.494	401.2937	0.0	328.971	0.0	147.7299	0.0	508.344	0.0	46.9037	92.6874	0.0	0.0	702.2753	0.0	16.3793	471.8221	595.5543999999999	152.19549999999998	138.06189999999998	401.7553	27.9015	0.0	638.9341000000001
TSC085	0.0	0.0	270.76800000000003	423.1858	69.5245	643.3496	0.0	108.9549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.3266	219.298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.6446	147.6979	399.3085	380.0801	643.2002	0.0	224.941	0.0	30.999	0.0	0.0	0.0	31.1266	0.0	0.0	0.0	1163.6399	0.0	208.417	281.77977	708.39711	31.8228	0.0	217.3636	0.0	0.0	263.4934
TSC087	0.0	35.3569	280.0127	100.8986	238.8047	320.754	0.0	0.0	0.0	0.0	82.64179999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.9598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.5121	197.9263	65.5316	368.13984	0.0	0.0	0.0	30.7444	0.0	0.0	0.0	16.5546	202.29300000000003	0.0	0.0	463.7422	0.0	84.9895	321.12017000000003	477.02237	13.8454	24.7582	36.3422	54.0774	0.0	166.5864
TSC089	0.0	0.0	622.4493	71.07239999999999	283.3877	588.704	0.0	147.6321	0.0	0.0	269.95	0.0	0.0	0.0	58.9572	0.0	0.0	0.0	0.0	0.0	33.8214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.1182	233.27660000000003	370.358	723.5736	0.0	0.0	0.0	46.4055	0.0	50.2595	0.0	0.0	462.5054	0.0	0.0	140.468	0.0	45.9952	897.9673399999999	1195.8414999999998	28.9628	89.56309999999999	180.0614	153.833	94.7623	265.1827
