Samples	meh	prkb	rbcl	rbcs	coxs	coxm	cutm	coxl	cutl	mct	abfd	acs	acss	acsb	nirk	nosz	norb	nirs	napa	nrfa	nira	narb	nasa	nr	hao	nit-6	nifk	nifd	nifh	pufm	peth	pete	petc	psba	psaa	apca	apcf	cpca	cpea	mpea	cpet	lhcb1	lhca1	sat	met3	apra	aprb	suox	sir	cysc	cysk	cysm	cysh	cysj	cysi	cysn	cysd
TSC263	0.0	35.9989	35.0342	0.0	365.11941	489.7116	0.0	162.7728	388.2639	0.0	128.7926	0.0	0.0	0.0	122.1619	0.0	0.0	0.0	0.0	0.0	47.7035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0657	41.5555	353.30050000000006	0.0	15.4077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	870.7306100000001	0.0	0.0	590.4109	0.0	6.64764	1085.0190199999995	695.6382599999998	655.83134	613.7952	76.1959	75.331	207.1865	575.3524000000001
TSC264	0.0	0.0	152.00488	94.44967	136.5493	900.5033000000001	0.0	280.7893	0.0	35.0837	0.0	0.0	0.0	0.0	12.394	0.0	10.6663	0.0	32.1516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2461	0.0	428.6137000000001	100.2086	214.76555000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.47831	0.0	0.0	1769.4814	42.306610000000006	213.1301	784.1073299999999	631.9426	381.8777	820.0971999999999	218.1783	400.88942	348.28100000000006	647.3641
TSC265	0.0	0.0	713.0803000000001	496.70200000000006	131.4731	1354.7144999999998	0.0	163.055	12.2319	57.393600000000006	0.0	49.68025	0.0	0.0	102.75632000000002	0.0	0.0	0.0	70.1533	0.0	0.0	23.7367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.3155	151.6862	821.03579	635.0944000000001	754.2678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.1224	484.7108	0.0	0.0	266.179	6.44343	71.73450000000001	1836.32744	1140.7928	856.8467500000002	612.3594	263.1921	392.19384	365.3538	687.3558400000001
TSC266	0.0	29.4753	0.0	0.0	450.444	1376.88005	0.0	349.1924	131.17858	0.0	75.3714	0.0	0.0	0.0	90.5365	11.1038	10.4282	0.0	23.28596	0.0	192.14	0.0	24.8873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.751	413.9768	0.0	31.5676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3111.6136	0.0	0.0	1537.9421	0.0	0.0	1478.6180800000002	820.81287	489.33083	252.0294	125.4161	437.23658	79.5224	707.52957
TSC267	0.0	0.0	377.3074	240.236	277.32838	1513.34793	0.0	65.0128	50.3799	28.2597	123.975	21.4958	0.0	0.0	150.3606	0.0	0.0	0.0	0.0	0.0	201.424	34.2647	22.18294	0.0	0.0	0.0	0.0	0.0	0.0	29.20818	19.9324	102.3372	598.5841	277.9697	514.13977	0.0	15.2431	0.0	0.0	0.0	0.0	0.0	22.12937	438.74300000000005	0.0	0.0	0.0	10.1197	31.284	1402.09072	766.22367	493.1886	229.59274	451.5943	281.17657	172.6505	644.6628900000001
TSC268	14.2907	0.0	679.3171999999998	267.8391	0.0	245.16744000000003	0.0	62.598	0.0	50.1391	296.618	15.0827	0.0	0.0	49.2932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14542	33.069	176.91559999999998	404.7431	157.3901	688.5221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0651	642.3335900000001	16.7175	0.0	114.171	15.439	25.9374	1357.6640800000002	754.07127	519.03687	373.88999	59.6873	230.742	523.0464	702.0206400000001
TSC269	0.0	131.28892	26.3223	0.0	48.5548	273.2031	0.0	97.6895	71.1678	26.626510000000003	0.0	0.0	0.0	0.0	86.2396	129.444	114.032	114.232	116.948	0.0	16.1392	0.0	129.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.49855	1944.5808	0.0	64.23712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4573.014000000001	0.0	0.0	471.2467	0.0	0.0	996.05225	728.1121200000001	490.64161	527.6863700000001	397.4763400000001	617.9625000000001	45.3883	733.54349
TSC270	0.0	0.0	522.4531999999999	109.17589999999998	50.1065	489.0943	0.0	68.6953	0.0	14.5808	0.0	96.6291	0.0	0.0	81.5206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.1296	71.7456	1088.0754	57.8147	705.16565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.8047	871.0529100000001	0.0	0.0	1579.949	17.55539	48.281	2560.28155	1548.45001	352.77500000000003	584.23915	480.5837	467.0978	327.60035	682.4419
TSC271	0.0	0.0	225.4638	0.0	208.5989	1843.7752	0.0	87.71520000000001	46.0923	16.9212	130.8114	0.0	0.0	0.0	60.2249	22.597	17.3543	17.8222	0.0	0.0	29.474	22.51878	20.1086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8749	54.7949	277.4839	0.0	26.9601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	723.4153	12.6565	0.0	615.376	0.0	16.6429	1369.98404	944.3368999999998	320.2866	322.85467000000006	440.95661	214.9691	159.332	627.4000599999999
TSC272	0.0	29.30983	256.119	146.1297	772.6990300000001	1472.17269	0.0	665.4063	0.0	0.0	15.3049	0.0	0.0	0.0	27.2364	9.0058	0.0	0.0	14.4041	0.0	0.0	0.0	256.2666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.6911	0.0	742.4404999999999	191.8433	393.70490000000007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	367.65467	0.0	0.0	0.0	0.0	28.6092	1081.15052	2785.35284	1091.824	891.9123600000001	662.37916	1279.71291	607.8391	922.39846
TSC273	0.0	0.0	70.47970000000001	0.0	0.0	198.0707	0.0	0.0	0.0	14.8135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.839	175.3103	0.0	183.4403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529.5200500000001	0.0	0.0	0.0	11.5362	61.891	1867.76674	2027.0766	147.20991	742.48368	44.1675	239.5162	376.8479	1155.05319
TSC274	0.0	35.8629	121.1948	28.6877	88.786	307.5481	0.0	59.5557	0.0	150.456	0.0	0.0	0.0	0.0	60.9357	0.0	0.0	0.0	69.8602	0.0	0.0	0.0	44.4606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.6725	736.0004300000002	53.6049	552.0692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1048.7694	0.0	86.0353	0.0	0.0	184.8177	2923.8595600000003	1581.63652	999.58942	842.39425	246.6705	1230.3264	799.2507	1007.065
TSC275	0.0	16.4125	89.4533	7.87458	121.9224	1759.6028	0.0	22.4129	105.0865	45.1537	153.2686	0.0	0.0	0.0	22.2667	0.0	0.0	0.0	11.306	0.0	44.8468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.40362	1472.9399	0.0	40.8496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1017.1550600000002	0.0	0.0	0.0	0.0	87.8046	1241.23149	835.6641000000001	856.2615	411.1836	130.15434000000002	650.73342	286.69625	608.83132
TSC276	0.0	71.5365	904.9207	551.4036000000001	136.558	406.4734	0.0	105.4377	0.0	160.511	0.0	0.0	0.0	0.0	49.0582	22.4256	0.0	0.0	175.546	0.0	0.0	13.1706	15.0417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2132	0.0	1487.7107999999998	666.4322	1017.02337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1639.6002	0.0	48.6483	512.3356	0.0	368.7339	1784.9453299999996	1827.6938	1992.64328	1940.5297	279.6266	1226.74775	1595.9675000000002	1715.0619000000002
TSC277	0.0	36.3461	52.8233	33.9018	337.6668	318.6648	0.0	184.1303	0.0	209.526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.3449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.8492	913.7996	102.487	267.87754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1232.6765	0.0	72.8856	81.2614	0.0	95.3196	2249.5987	1564.3804000000002	1426.1166999999998	881.8739000000002	298.08509999999995	1250.48574	1399.4498	1306.2963999999995
TSC278	0.0	0.0	162.01888000000002	67.1692	47.2693	770.6022	0.0	78.779	138.1811	73.2284	126.0275	0.0	0.0	0.0	138.18900000000002	0.0	0.0	0.0	0.0	0.0	55.4067	30.7209	89.6757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0023	417.7379	69.2543	133.05700000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	786.7893	0.0	0.0	0.0	0.0	39.7387	1646.8881099999994	768.63374	1041.29072	274.89176000000003	519.19567	590.1925	210.2226	574.3057500000001
TSC279	0.0	36.5316	617.5171	340.8102	92.9044	2341.82449	0.0	141.80700000000002	0.0	216.691	136.44922	0.0	0.0	0.0	191.4605	43.9422	0.0	0.0	74.9256	0.0	0.0	0.0	242.0788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.5331	91.2439	1068.269	407.1563	836.88273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1009.7386699999998	0.0	0.0	0.0	0.0	363.42739	2123.76368	1218.7204000000002	2177.87093	1262.4602999999995	173.36790000000002	800.5814000000001	898.1969999999999	1108.7776
TSC280	0.0	0.0	770.0324899999999	670.7422999999999	45.250600000000006	1854.5486	0.0	188.214	0.0	68.5251	0.0	0.0	0.0	0.0	56.9677	0.0	0.0	0.0	84.7166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0802	0.0	892.8195699999999	708.4884999999999	1253.1494200000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757.75881	0.0	0.0	730.946	32.7407	231.8817	1065.90389	1386.7458	1115.33572	821.613	142.6359	767.7579499999999	438.6161	546.7718
TSC281	0.0	0.0	266.6018	679.6625	93.1138	276.9415	0.0	101.857	0.0	53.8523	87.4415	66.2945	0.0	0.0	0.0	0.0	0.0	0.0	22.8471	0.0	0.0	0.0	23.1866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.2548	0.0	487.74455	666.90189	653.68995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.7833	565.35903	0.0	0.0	0.0	0.0	45.8701	1859.27609	887.1172999999998	678.0114	583.61123	36.9262	544.1597999999999	433.59833	633.04528
TSC282	0.0	0.0	822.74032	956.7972999999998	175.0985	1942.0514	0.0	55.0478	0.0	0.0	44.067	32.9706	0.0	0.0	35.7342	0.0	0.0	0.0	0.0	0.0	21.3221	0.0	0.0	0.0	0.0	0.0	34.2861	0.0	0.0	0.0	0.0	29.1881	840.9025	224.13620000000003	1352.5269000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.5504	520.0878	0.0	0.0	2080.314	0.0	230.122	2666.846049999999	1654.0244299999997	525.7785	1221.1124	176.8882	311.23449	158.15751999999998	341.7066
TSC283	0.0	0.0	42.3926	1460.5395	235.339	842.1852	0.0	176.4381	0.0	0.0	85.7208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1511.4845	2029.1778	422.7496	966.09276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	244.40421	0.0	0.0	1401.766	0.0	87.4405	1985.0725200000004	305.99850000000004	168.6141	651.1272000000001	284.6161000000001	183.522	317.61096	1678.64252
TSC284	0.0	0.0	22.0303	21.8642	352.7092	1144.5592	0.0	353.54970000000003	425.9425	0.0	11.6751	0.0	0.0	0.0	247.3862	0.0	0.0	6.85114	29.8531	0.0	0.0	0.0	52.6428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.93305	477.3196	21.8642	38.29758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	419.8029	17.5806	0.0	149.6387	0.0	16.3105	1023.10573	450.9183200000001	643.2741000000001	499.2306400000001	72.99758	113.1737	130.2781	312.6836
TSC285	0.0	45.5116	7382.4582	3580.3273	0.0	15.2667	0.0	12.1905	5.48826	0.0	0.0	0.0	0.0	0.0	98.8853	0.0	0.0	0.0	83.1058	0.0	0.0	0.0	38.915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5381	0.0	433.0466	374.871	4827.743100000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1285.63824	12.0738	0.0	0.0	10.1675	344.007	2495.71442	710.0235	2733.8004	1457.2589	41.2349	1248.61739	788.7602999999999	701.19528
