Samples	acr3	amt1	amtb	arsr	cara	carb	chra	cira	cyns	dada	dpsa	expd	fepb	fepc	foca	fur	futa	gap1	gdha	glna	glnb	glsf	isib	moaa	moab	moac	moad	moae	moba	moea	nadb	napa	narb	nira	ntca	phnd	phoa	phob	phoe	phor	phox	ppa	ppk	ppx	psta	pstb	pstc	psts	ptra	spea	speb	sqdb	thio	tolq	tonb	urea	ureb	urec	ured	uree	uref	ureg	urta
TSC036	0.0	0.0	2159.1263	34.3022	1577.2430800000002	438.3244999999999	0.0	0.0	0.0	1159.5884	0.0	0.0	0.0	0.0	0.0	2613.4948	0.0	86.1533	419.2682	3872.6419	1237.1691999999998	0.0	101.9265	1993.34499	970.96972	738.7324000000001	632.6988	208.2809	1720.0068	1047.9491	350.6477	0.0	67.5293	90.4138	0.0	108.2748	57.3759	316.2545	0.0	582.6243999999999	55.7527	106.5118	41.2998	881.04733	246.369	130.6903	377.8807	211.6965	78.52669999999999	255.2619	49.6841	44.4097	66.5737	629.6570999999999	0.0	100.999	100.999	0.0	491.09800000000007	0.0	0.0	8.27875	37.7038
TSC045	27.9406	253.3888	2170.382	526.638	1395.1771300000005	592.9694	74.8881	0.0	163.5836	946.9902	0.0	62.2734	0.0	0.0	0.0	1885.1049	0.0	72.7693	437.8269	2719.6202000000003	909.6414	13.93	370.786	2589.7152	1435.2600000000002	500.7536	527.3934999999999	252.5720000000001	1024.8247	826.3171	184.3632	0.0	61.8197	107.518	391.682	102.8384	13.4659	325.26360000000005	0.0	202.58060000000003	18.6175	53.8527	107.6461	392.6914	378.18279999999993	258.5887	508.3016999999999	590.3353	65.9028	118.0446	263.8656	0.0	212.6329	1037.4373	10.8199	178.0525	0.0	0.0	225.995	0.0	0.0	0.0	105.77
TSC056	0.0	0.0	2656.1317000000004	889.83255	4194.622399999999	1556.7255999999998	172.4899	0.0	51.0889	2600.6519000000003	0.0	0.0	0.0	0.0	0.0	3168.4345000000008	0.0	0.0	1119.2727799999998	2846.3668	1202.95582	0.0	213.8616	2194.283160000001	810.6015000000001	988.4479	368.37941000000006	435.5601499999999	610.7081	473.47210000000007	670.18847	0.0	0.0	52.9821	435.692	204.6951	21.79333	1155.6552	0.0	1552.19003	0.0	176.90385000000003	115.34338	1272.4997999999998	1096.7758	377.4341	2860.4147000000003	1561.8653	104.5978	283.282	365.4866	22.4191	152.31490000000002	1273.8730000000005	111.23058	88.3762	78.0367	91.47255	194.4617	13.9874	32.6653	30.93556	177.5911
TSC060	0.0	0.0	3438.28701	48.89143	3062.3011	1653.3712999999998	134.9574	0.0	0.0	2540.1685000000007	0.0	0.0	0.0	38.4865	0.0	6544.5234	0.0	89.8301	1161.40303	4106.092500000001	829.8816000000002	0.0	148.0253	2014.292	665.25751	473.8461	333.26500000000004	140.68779999999998	879.63341	349.2162	480.0821	0.0	0.0	0.0	1904.275	83.19955	90.1692	1148.3541	0.0	2304.05846	43.366	114.4909	255.9271	976.99969	1205.5429	559.5994000000001	3238.5774	2678.9882000000007	59.4538	46.53946	278.8514	2747.78	3042.8370000000004	972.39654	43.8223	41.7256	0.0	11.1235	415.223	65.2686	65.2686	456.2669	0.0
TSC062	0.0	0.0	1605.2760200000002	521.352	3017.3799700000004	1461.8449599999997	234.6466	0.0	35.103629999999995	2235.6248	0.0	0.0	0.0	0.0	0.0	2114.85939	0.0	63.7282	400.6305	3211.796	1255.0081999999998	4314.75	189.18924	1675.2088900000003	1034.52981	503.1754000000001	649.1303	322.8492	1025.90268	393.59710000000007	327.9873	0.0	80.2837	26.3844	5624.3051	76.27709999999999	29.1208	858.9989000000002	0.0	796.8268000000002	0.0	66.36202	172.32089999999997	387.4399	943.46067	480.6254	1587.3318	3138.3251000000005	8.76686	86.3034	317.73102	9.74423	134.6809	938.7446	141.5061	56.8229	198.6993	198.6993	334.9637	5203.81	5219.0644	0.0	35.206
TSC065	0.0	0.0	2181.1511	71.82730000000001	3890.8052	2320.6168	380.6681	0.0	140.615	2256.1597	0.0	0.0	0.0	0.0	0.0	3775.42455	0.0	0.0	1504.9987999999998	4222.1717	1562.9840000000002	2790.91	180.0276	926.4981	818.7108000000001	616.0019999999998	349.0441	241.55511	796.5032999999999	701.9873999999999	2948.887640000001	0.0	61.9826	0.0	5747.664000000001	120.8735	37.1848	987.1753	0.0	1422.6496999999997	44.3621	3394.0013	189.9259	679.91335	1702.9754999999998	1490.6599000000003	2642.1511	3071.9924600000004	70.1137	7337.2941	273.2147	52.6931	271.0564	1557.1879	138.69721	428.2047	405.6629	405.6629	571.414	139.7497	171.5145	117.687	19.8625
TSC068	0.0	51.9065	4591.462499999999	2257.1195999999995	3842.5389	1681.3239	57.7096	0.0	74.7159	1779.5858	0.0	0.0	0.0	0.0	0.0	6582.864690000001	0.0	85.2288	1231.9537500000004	4442.250780000001	5221.9923	2739.9702	2084.1694	2562.4901899999995	1766.6459000000002	899.80753	295.35253	813.6972999999999	764.179	937.4138	1412.9219	0.0	338.7154	74.3945	4913.311250000001	320.2063	13.90393	615.0537399999998	0.0	919.76622	142.5902	2975.99091	56.6972	4004.3042	479.3631	260.5624	3628.87798	2083.2501	19.2511	144.48430000000002	554.1355	643.258	3676.5406	890.6979	78.23689999999999	440.5046	374.6871	74.8374	4342.397700000001	3692.3972	3623.9917	383.9364	191.48
TSC070	0.0	0.0	1545.9168000000002	52.4636	3457.61983	1332.9534	98.2344	0.0	86.369	1147.6821	0.0	0.0	0.0	0.0	0.0	2115.3884	0.0	0.0	702.5148000000002	3071.1431	592.2667	0.0	154.88899999999998	1554.2223400000005	821.69752	631.63198	388.07218	327.80241	426.33569	414.48747	208.17547	0.0	13.8345	101.818	1511.234	70.4847	0.0	431.63239	0.0	1014.6934	0.0	65.54167	82.1052	312.8318	386.1597	746.8525	1084.5993500000002	1963.7845000000004	0.0	19.0732	64.0189	918.885	143.6405	737.8352000000001	221.9971	121.322	121.322	0.0	375.6494	12.7027	600.54	11.6568	0.0
TSC071	0.0	187.673	1430.9492	319.8251	3299.4702499999994	1700.6601	40.455	0.0	112.8543	1466.5573999999997	0.0	0.0	0.0	0.0	0.0	2473.7434	0.0	146.2132	752.6134599999999	2628.5561099999995	872.8886999999999	1427.637	329.8911	1224.08003	1021.3548	885.3941	630.3747	417.1863	966.2828999999998	699.1435	363.2937	0.0	0.0	900.0023	1174.2536	78.78854999999999	32.4577	1156.0671	0.0	975.6594	128.2761	265.9286	218.3926	653.7083999999999	654.0939000000001	347.60040000000004	1257.9623	1284.4725399999998	28.0811	347.97360000000003	440.3984	332.758	173.76218999999998	1267.2705000000003	234.6715	450.75090000000006	368.5492	338.1382	425.6572000000001	79.0486	52.3416	0.0	123.318
TSC073	0.0	18.6388	1940.292	96.8044	1565.4600099999998	869.99989	139.4774	0.0	108.736	1410.9793000000002	0.0	0.0	0.0	0.0	0.0	3640.173899999999	0.0	104.6915	589.09533	2639.1871	560.6039999999999	177.03480000000002	184.93632	1840.43081	1771.3354	766.3062000000001	570.8967	816.9671000000001	1203.4463700000003	703.1170999999998	219.7285	0.0	288.45722	50.7919	1651.716	125.9538	22.023850000000003	626.4779	0.0	609.6588800000002	53.714	1467.73679	1041.2558	436.99046	574.295	840.6657	1977.2419	1162.7807899999998	0.0	0.0	352.2738	13.6568	143.5927	853.25199	191.5588	54.99	26.9572	0.0	222.8338	0.0	17.1774	17.1774	0.0
TSC078	31.2819	0.0	8597.910210000002	335.0347	4955.657299999999	1545.3107999999995	316.6959	0.0	22.0008	4564.349999999999	0.0	0.0	0.0	0.0	0.0	4432.8467	0.0	0.0	1877.47526	7074.18604	1980.58815	3867.159	3934.4925	3994.5554	1796.1395999999995	1154.84728	495.2756000000001	395.7405	1583.5396500000004	1521.5745	617.9026100000001	0.0	84.5475	49.7538	4724.4568	230.0533	0.0	623.6526999999999	0.0	1196.33348	193.8932	1150.2478	214.30674	438.5914900000001	777.8982	420.3729	2276.27881	2899.25534	18.0481	175.7333	968.2563	4345.1927000000005	348.72259999999994	2072.2205	533.3027	497.8531	375.2405	782.103	6166.441599999999	4454.779699999999	151.3184	144.1615	107.2613
TSC085	16.7172	0.0	2078.9328	215.6195	2257.29322	1332.7825	55.8617	0.0	0.0	729.2956999999999	0.0	0.0	0.0	0.0	0.0	2358.365	0.0	85.97460000000001	731.8994	2359.0046	478.6453	37.3437	42.0634	2124.9048	1139.718	1032.7489400000002	692.16654	578.40935	680.1328	681.4282	286.5314	0.0	219.298	85.3266	0.0	51.5392	43.6439	1084.06469	0.0	1636.50764	15.4112	247.8226	104.6323	463.73799	393.3481999999999	717.9253000000001	1143.31627	869.51879	10.9126	0.0	473.0325	0.0	81.17179999999999	1052.5337	125.0317	48.4062	48.4062	48.4062	545.3770999999999	1002.068	1063.513	64.9714	62.1296
TSC089	61.038450000000005	0.0	2819.6706	57.3048	2654.05555	1100.8461999999995	68.3544	0.0	0.0	2273.07	0.0	0.0	0.0	0.0	0.0	2288.4467200000004	0.0	0.0	1297.4455900000005	2961.8303000000005	874.9335	90.4091	288.3261	1636.1107999999997	1066.14632	667.5235	712.9091000000001	872.6554000000001	2268.3564	1184.1003	638.1354999999999	0.0	0.0	33.8214	47.0385	378.99300000000005	0.0	233.3494	0.0	871.5963500000001	8.14571	55.2996	122.528	508.8099	380.4084	84.795	1104.7788	853.7945000000001	50.0167	138.9057	411.3195999999999	162.315	263.3951	982.9169000000002	420.407	203.2729	180.2456	99.1921	351.36340000000007	175.68540000000002	77.1978	23.7168	36.372
TSC092	84.9136	0.0	1197.85251	37.4972	1419.2951900000005	1225.5759099999996	11.9916	0.0	52.8645	861.2537100000001	0.0	0.0	0.0	0.0	0.0	1653.48353	0.0	44.5792	816.1219500000001	1989.58236	773.4711999999998	0.0	105.43817	801.7104	648.5294999999999	364.67559	385.5217999999999	702.39239	880.11239	1144.82498	603.14138	5.28464	25.4412	54.1836	0.0	65.3992	130.9816	255.3689	0.0	399.8256	4.64395	123.38227	250.58463	813.8560100000001	130.0229	177.43398	543.5046199999999	530.9828800000001	26.959	96.94503	249.14617	0.0	228.75274	370.981	404.9797	0.0	0.0	17.7881	72.5747	0.0	124.25310000000002	128.7742	110.5623
TSC102	0.0	234.0275	465.04607	216.1525	1590.92169	797.6515	100.6158	0.0	623.4029	649.42692	0.0	0.0	0.0	0.0	0.0	1078.1709699999997	0.0	143.567	640.3786999999998	1637.65325	604.35189	0.0	582.0359	1390.2812	696.2817	878.0659000000002	453.619	145.5325	853.7682999999998	372.6303	351.45924	0.0	0.0	284.7669	276.891	161.77586	56.190090000000005	459.92430999999993	0.0	396.69515	62.462900000000005	288.7845	280.24113	453.6483	178.57670000000002	528.4545	447.9988	785.6619	97.17488	950.2892	344.0167	299.435	123.88176	394.9662	161.1372	197.8536	197.8536	197.8536	1739.0841	1510.1642000000002	160.5842	1019.7679	459.5127
TSC110	0.0	32.7528	809.2691199999999	35.9029	897.2162999999999	507.82839999999993	15.0396	0.0	51.0353	40.5358	0.0	0.0	0.0	0.0	0.0	866.6375	0.0	30.8427	323.4859700000001	1061.0069	221.8255	153.101	201.3816	524.8119	223.4223	408.1466	344.3949	372.0502	399.5313	204.08276	441.4614	0.0	6.62771	101.8487	267.405	0.0	140.2675	233.5258	0.0	300.0433	17.6063	47.7764	63.43155	201.2274	0.0	60.51342	119.064	141.79752	62.1668	314.46067	483.944	157.85569999999998	122.94709	27.4953	45.0396	214.3616	214.3616	254.7339	401.7974	295.2231	233.84	214.3616	71.7252
TSC117	55.3119	0.0	2863.5974	201.6411	1744.1842299999998	432.213	146.26420000000002	126.8815	12.7736	1386.52	0.0	0.0	0.0	0.0	0.0	2385.0329600000005	0.0	64.8867	896.1428199999999	2307.7445	521.566	0.0	175.1835	1089.61221	381.1810000000001	514.1774800000001	336.16664	127.06594	709.4686	565.2694000000001	119.4708	0.0	0.0	0.0	1454.2303	192.436	32.77894	1176.73201	0.0	1143.0357999999997	51.3582	666.5537	855.1804000000001	242.7264	817.7861	344.2938	2173.76901	1829.95233	47.1708	2277.6073	178.18053	30.557	1315.18021	651.7424	192.5452	364.9235	232.6355	242.7535	372.0049	108.3342	87.562	45.377	67.8705
TSC126	0.0	0.0	905.3586	654.1456	1272.455	1070.5294	39.1319	0.0	49.1349	91.5283	0.0	0.0	0.0	0.0	0.0	917.8008	0.0	61.2812	442.4197	1416.89093	200.1831	41.784	62.0697	270.2336	224.4444	173.1309	162.4148	126.9131	188.2287	289.7253	476.8296	0.0	0.0	120.55	40.9422	179.1752	0.0	607.4146	0.0	989.863	0.0	115.4102	195.8829	95.3918	284.0572	179.5292	1796.7193	1699.4969	0.0	66.4184	32.02	30.69	0.0	684.6877	44.7273	292.4863	292.4863	127.3287	259.6061	106.013	66.30199999999999	0.0	225.1364
TSC135	26.035	0.0	4288.415799999999	59.79650000000001	3969.1895	1143.0304	162.1241	0.0	28.1604	1599.8156	0.0	0.0	0.0	0.0	0.0	4555.6958	0.0	37.9844	678.9433999999999	4949.9778000000015	1690.4669	162.471	1745.3839	1330.5623	1197.6676000000002	532.7203000000001	27.2351	46.4776	1130.2131	894.8602	403.7115	0.0	563.205	57.54	1193.5222	136.1159	42.3617	1724.0931	0.0	1767.9749000000002	21.3862	488.9025999999999	408.9623	1848.1004	1885.8787	1400.8023999999998	3933.3146	3197.0836	20.4082	525.1148000000001	463.1178	157.988	367.8237	1542.9444999999996	122.6212	185.0095	185.0095	108.931	1141.4178	693.9629	1108.4819	75.2844	348.3139
TSC140	0.0	0.0	1499.3536000000004	0.0	1777.96227	2362.0033	104.0514	0.0	0.0	517.4128999999999	0.0	0.0	0.0	0.0	0.0	4074.468169999999	0.0	0.0	2278.5304200000005	2989.7748	1356.0475000000004	0.0	426.5066	2346.5546400000003	1092.8462100000002	1110.4545	1217.2361	951.27407	1093.3619	1437.2949	816.0526700000001	82.0175	0.0	0.0	0.0	0.0	109.45476	694.9992100000001	0.0	1157.42123	0.0	451.9205	758.68299	1203.0626	0.0	61.36193	148.3229	362.818	15.4253	136.9822	644.0034	0.0	833.77717	983.6852	931.9782	0.0	0.0	0.0	0.0	0.0	0.0	8.38702	49.7146
TSC141	15.2549	0.0	2653.8436	41.4497	2300.1646400000004	2464.904700000001	0.0	0.0	20.7308	3562.642400000001	0.0	0.0	0.0	0.0	13.1454	3929.72024	0.0	0.0	3891.7091	5257.454780000001	1139.601	28.3124	1277.9753999999998	3636.5821	1331.0354	496.5099	866.0203999999999	1421.7753	4451.151699999999	1187.142	624.35054	24.0649	0.0	0.0	0.0	435.8886	126.6525	246.0465	0.0	2529.6493	560.642	304.2375	1176.2823999999998	1411.7582999999995	101.8613	101.8613	135.9582	340.4211	42.7156	21.7114	541.1035199999999	14.7241	624.9812	940.7486	875.2318	18.317	18.317	18.317	18.317	18.317	41.7128	18.317	0.0
TSC145	0.0	0.0	1978.9379	0.0	4010.2407	1723.935	0.0	0.0	0.0	5185.081800000001	0.0	0.0	0.0	0.0	0.0	4226.829429999999	0.0	0.0	5552.157470000001	7371.777739999999	360.7278	0.0	1102.6668000000002	6042.082600000001	1179.3873	3013.4488000000006	3950.6122	2065.9745000000003	5001.1797	1637.1340999999998	3039.0558	148.704	0.0	0.0	0.0	31.8313	0.0	108.0204	0.0	1412.2892	46.1712	0.0	914.4918	901.7074	0.0	0.0	191.53395	636.7663	23.493	12.7547	664.6855	0.0	2276.27398	1402.9608	897.0085000000001	14.1248	0.0	22.37022	0.0	6.8858	0.0	0.0	0.0
TSC147	175.81816999999998	64.1984	3110.415889999999	564.80637	2346.9587300000007	1469.8898699999995	364.2993	129.6875	228.10166	3843.817700000001	0.0	0.0	0.0	0.0	69.4716	4270.4169600000005	0.0	69.6991	1708.1713199999997	5218.20988	1241.43121	85.4846	475.70267	2375.8717400000005	1006.0409	1566.5389000000002	806.208	763.1758	1935.17277	720.6438	1073.98753	98.1175	181.053	179.7002	87.5518	333.45944999999995	366.1515	656.8735600000001	0.0	1135.35853	69.6849	584.8314400000002	623.96348	1301.1541	304.6488	426.5024	963.1009	734.4600599999998	1250.6513600000003	1120.26978	1095.518	149.4159	690.0467199999999	1413.6343299999996	633.3575999999999	219.00701	177.84571	171.7465	330.61603	238.3928	154.4989	115.8169	208.6942
TSC148	80.1895	130.6603	6661.005040000002	457.09405	6031.823499999998	3010.534690000001	240.7309	111.572	96.7717	5574.629999999998	0.0	0.0	0.0	0.0	16.8668	10441.883409999997	0.0	160.752	2721.77293	8748.138830000002	2637.2921	58.2661	1668.8718000000003	3315.15764	1689.4650999999994	858.0203999999999	964.7846	815.4534999999998	884.9088000000002	2176.180099999999	1316.33668	0.0	153.58996	98.991	0.0	412.3364	244.32040000000003	1382.72351	0.0	1712.54972	177.8087	420.3053	709.2466999999999	1397.4589099999998	340.7962	293.5618	664.5852900000001	1595.4212399999994	522.0975	425.6246	145.3107	252.7063	771.8234	2749.6094	643.3765	282.15197	211.5592	234.7489	732.3610699999999	348.4028	338.3356	289.5205	701.8327
TSC149	0.0	0.0	3612.931899999999	510.0518	3885.32991	1195.6527600000004	248.8017	0.0	535.4938999999999	3354.1818299999995	0.0	0.0	0.0	0.0	0.0	5037.740840000001	0.0	0.0	1104.09704	2768.4923	1404.35853	455.942	186.12938	1801.7128	839.4950999999999	1109.0931	530.8091	306.23747	730.2447	1552.7663000000002	854.7975000000001	0.0	37.7755	0.0	842.688	40.8631	11.1953	636.5453	0.0	933.5502	0.0	200.81758	354.6941800000001	780.8069999999999	300.8251	319.5457	1031.3476	1064.54739	122.51937	359.82331	681.2244999999999	701.8503999999999	401.81397	1710.2384	286.38826	471.1919	572.5146	724.0604999999999	666.8898999999999	84.2135	222.2836	84.2135	492.424
TSC152	13.4763	0.0	1114.7398999999998	121.95833	2593.70476	1240.7361	161.27908	0.0	161.45659999999998	2125.9238	0.0	0.0	0.0	0.0	0.0	2781.937420000001	0.0	18.5608	417.5394	1770.1124999999995	517.3843	0.0	156.27618	507.2583000000001	121.5853	592.6897	91.63841	72.34111	256.1908	1026.9416	544.3852	0.0	50.6426	0.0	749.396	96.4381	51.567800000000005	1052.4904	23.0088	851.6006000000002	0.0	892.8477	285.5552	357.3028	328.1924	308.4808	1647.1281	661.3307799999999	25.7132	1468.7849	241.5244	21.26015	109.8422	698.3924	126.2182	0.0	0.0	0.0	1504.5137699999998	1796.0899	113.3288	77.7027	341.2962
TSC153	16.111	0.0	2102.3013	149.7177	2322.56257	3143.8233	339.8297	38.4675	73.41460000000001	2638.6408	0.0	0.0	0.0	0.0	0.0	6439.456	0.0	0.0	1093.6415000000002	3096.7091399999995	599.8213999999999	976.464	380.2784000000001	1000.05481	369.6497	632.3674	405.8155	322.24187	367.0417	636.2409	1209.7049	0.0	283.7928	213.467	2816.0752	132.1433	0.0	655.8019	0.0	617.4613999999999	16.8035	565.56787	173.39255	564.2376000000002	470.54677	380.9585	507.49252	1448.78185	130.8009	10.6074	260.86992999999995	90.5835	184.1154	1247.2056699999998	34.44264	293.6171	1552.7571	3805.1282	1762.1761	1736.0426	1043.1534	53.3854	359.5299
