Samples	acr3	amt1	amtb	arsr	cara	carb	chra	cira	cyns	dada	dpsa	expd	fepb	fepc	foca	fur	futa	gap1	gdha	glna	glnb	glsf	isib	moaa	moab	moac	moad	moae	moba	moea	nadb	napa	narb	nira	ntca	phnd	phoa	phob	phoe	phor	phox	ppa	ppk	ppx	psta	pstb	pstc	psts	ptra	spea	speb	sqdb	thio	tolq	tonb	urea	ureb	urec	ured	uree	uref	ureg	urta
TSC014	0.0	139.7316	3120.5986900000003	166.0086	2378.1112299999995	1495.65585	2327.4073	0.0	43.9505	1887.4100000000003	0.0	0.0	0.0	0.0	0.0	3347.6517000000003	0.0	105.8825	1022.61904	3844.1233000000016	1257.8334	51.943	234.0741	2333.2171000000003	1624.3943000000004	1118.4941	1131.4285	734.6631399999999	1708.5249000000006	1250.51838	546.34402	12.4916	99.1559	375.7604	142.67077	1145.0250199999996	88.2251	4614.278100000001	570.8353999999999	953.29731	31.2606	345.2242	2506.26517	3367.3662700000004	1216.97979	1199.6509099999998	2276.6322	3271.5738200000005	157.8509	109.78125	462.5206	0.0	241.3177	899.1220500000001	236.07087	306.37595	281.27815	325.85880000000003	630.7848	243.0634	176.37429999999998	225.3899	2213.1098100000004
TSC016	0.0	589.30765	4831.38811	635.1124000000001	5102.82834	3072.702	619.9026	0.0	593.3391	4445.527650000001	12.1037	89.7208	0.0	0.0	0.0	9841.39491	0.0	33.5616	1470.2945599999998	7596.610599999999	2378.61995	173.47660000000002	89.6459	3688.85675	1449.6308	1431.3069400000004	1602.3820999999998	1425.3792999999998	3181.6412000000005	2020.12818	1640.32281	207.171	194.4551	211.9041	154.2088	1316.333	853.2178	1623.8679699999998	1873.7305	2804.1487999999995	0.0	1087.5417099999995	5679.22946	3612.39694	1222.659	778.9543000000001	2290.88599	4050.322740000001	431.3547	1090.1681	851.4521	765.3883000000001	1049.8289	2347.12658	739.6232	1165.5835	1032.6193	708.8316999999998	1744.36744	1183.4911000000002	897.7083000000001	840.0006	1748.97572
TSC018	0.0	141.4402	4995.204179999998	145.812	5853.848090000002	3083.9371400000005	396.9356	0.0	122.4507	3988.3644	0.0	0.0	0.0	0.0	0.0	5769.53634	0.0	0.0	1794.5738	4368.6131	1538.5028300000004	154.5927	744.4090100000001	2764.7086700000004	1471.5966999999998	1180.7933999999998	1001.28472	1067.7804	1602.8140999999998	1380.00269	779.2055500000001	0.0	214.4174	420.5338	32.0265	208.4624	165.61409999999998	1317.15949	584.6451599999999	4855.656279999998	14.3706	252.52311000000003	4946.87219	3097.24749	1171.9873000000002	404.2162	2106.5638200000003	4218.38709	335.1742	332.5343	198.51450000000003	97.13189	598.0292000000002	2482.5010299999994	824.5062	241.3164	172.1413	182.2968	462.6497	229.3488	406.6450000000001	326.02970000000005	1244.82972
TSC020	0.0	0.0	3271.4727100000005	110.15116	8667.648459999999	5627.30789	303.4862	0.0	131.2879	5989.2668	0.0	0.0	0.0	0.0	0.0	8031.195989999999	0.0	0.0	1225.2376700000004	6539.556860000001	1901.49097	206.111	354.7126	1668.36679	1925.6674	658.0452999999998	891.8460000000001	807.0276999999999	1330.0050100000003	1185.11124	1323.26724	203.51	71.7492	0.0	0.0	217.7737	456.8096	2568.438	427.3078	3125.971490000001	0.0	615.2629	4645.386340000001	2648.7251400000005	349.2558	734.4070199999999	1505.6922000000002	1337.6477	503.5418	460.51188	423.6078	67.4203	1118.2945999999995	2942.4961000000008	580.1858000000001	406.33829	289.32329	353.95059000000003	399.1122	215.772	134.26409999999998	182.9657	1047.1409
TSC021	0.0	0.0	3405.5199999999995	59.66068	2087.91595	2364.552800000001	52.7081	0.0	15.933	1486.16999	0.0	0.0	0.0	0.0	0.0	2579.13928	0.0	175.428	777.5386	3521.80699	810.5203999999999	2188.31	567.4956	1625.64742	827.6106000000001	450.12270000000007	364.1632	278.9498	867.5575000000001	525.2067	2012.9154100000003	0.0	0.0	22.311	2894.3458	79.6226	89.4025	904.24861	54.067890000000006	1300.5338	0.0	841.5786	555.0923	587.5478399999997	1409.7462000000005	558.9289	3511.4419699999994	2866.13234	5.69494	88.91159999999999	155.7018	41.2785	76.16772999999999	672.22381	165.96089999999998	622.07326	593.73926	575.998	1687.9504	2904.9108	3054.7282	555.4676999999999	267.9298
TSC023	0.0	95.7589	2063.4035000000003	216.0879	3792.520200000001	1875.9709	259.3534	0.0	0.0	1173.151	0.0	0.0	0.0	0.0	0.0	2899.050399999999	0.0	0.0	1823.6154300000007	2619.2639	1147.8732999999995	92.5756	375.1831	3197.270400000001	964.1235	1929.5166	1422.9079000000002	1283.9079000000004	1866.0633	1447.90703	777.7770999999999	0.0	19.0156	102.2731	0.0	575.8335	191.2326	1476.0433000000005	58.0952	1839.3737000000003	144.9636	192.7968	815.1559300000001	717.4561	1540.7711599999998	1689.9835999999998	3703.0589	2717.7943	46.4074	334.45429999999993	1390.1752700000002	642.1219	978.0057	629.5733	239.8974	151.9221	230.0222	134.7033	963.72	257.0635	105.6256	77.8949	151.52689999999998
TSC025	0.0	0.0	2905.04913	117.8225	2485.9552	1038.8627	81.863	0.0	68.6434	2114.1129	0.0	0.0	0.0	0.0	0.0	6386.377040000002	0.0	0.0	785.13059	2683.9809200000004	971.7704	4047.07	208.3921	1060.1204100000002	633.5226	484.63931	283.0912	433.70124	1409.0522	1006.1444	2753.14818	0.0	0.0	74.3419	2342.1346	137.31709999999998	0.0	928.1726	0.0	841.1745999999998	41.6166	381.6513	545.17642	937.65143	1042.8927	601.02604	2900.834410000001	2661.86668	13.2734	125.9955	67.9045	3009.38	2384.66247	661.6958999999999	111.1165	382.9052	341.27871	268.99781	1506.4226	2631.5994	1180.04976	84.7641	167.781
TSC027	0.0	423.314	3350.92327	401.2572	2785.41728	1350.2194499999998	98.7626	0.0	0.0	1586.2224	0.0	0.0	0.0	0.0	0.0	2410.70783	0.0	0.0	718.8536999999999	3916.1635	805.2363	832.962	304.35780000000005	2201.7762200000006	1152.3419	668.3725	408.3281	471.3533	1328.5361	931.1099	386.7885	12.3612	0.0	68.105	698.3788	183.729	76.9566	755.62425	16.9329	1659.3937999999996	16.6223	409.5151	67.62859999999999	683.46392	232.3087	217.8866	2669.876490000001	1938.2004	83.576	330.39660000000003	379.1279100000001	7.55136	417.43680000000006	675.1750000000001	35.6546	349.27000000000004	339.957	284.3471	833.5752	574.3126000000001	53.5116	66.6648	0.0
TSC028	12.0067	155.3484	2110.26067	431.71017	3688.067140000001	2002.9191000000003	191.6035	30.1293	38.39804	2208.904589999999	0.0	0.0	0.0	0.0	0.0	3856.790940000001	0.0	0.0	1175.3815700000002	4803.26805	1216.55058	123.642	334.36229999999995	4071.9706300000007	2787.25156	2359.97321	2334.6865300000004	1499.1973	3828.288229999999	2056.38018	768.55396	0.0	19.0858	188.5967	0.0	302.7911	80.9903	1019.49708	0.0	1766.1179799999995	111.7676	267.48897	507.4893200000001	647.5584	841.8508100000001	1251.07719	1797.09352	1638.4779999999998	226.14332	503.1696	1467.5688999999993	41.2293	1220.85406	1648.2051	273.8307	263.97219	191.0266	224.3837	203.0204	199.8993	243.225	128.0031	119.3117
TSC031	0.0	0.0	1660.3412999999998	787.9724	1563.7206900000003	811.9966699999999	181.7788	0.0	0.0	1423.2819000000002	0.0	0.0	0.0	0.0	0.0	2246.85584	0.0	25.6341	1299.3270000000002	2436.715	1418.8496000000002	652.216	276.1066	1774.5009800000005	1062.9193	385.8199	385.4525	543.7496000000001	717.2602999999999	419.5515	417.74897	18.994	0.0	72.93639999999999	239.727	189.754	16.9916	372.8423	0.0	966.2009	0.0	382.2554	73.8176	337.07438	261.87	263.7807	2398.2198000000003	2344.2664000000004	60.3324	70.059	267.64672	0.0	127.0695	928.2791599999998	98.4041	23.3779	181.3149	181.3149	194.57104000000004	0.0	0.0	0.0	0.0
TSC033	0.0	0.0	3254.441899999999	27.0873	2661.73858	1357.2278	65.30760000000001	0.0	182.2526	3959.3687	0.0	0.0	0.0	0.0	0.0	4527.165610000002	0.0	0.0	918.9273	4523.1009	1248.1659000000002	88.1115	456.17896	4526.930579999999	1894.6357	1002.46154	992.7184	774.5283999999999	2280.162	1475.5159	1188.7983	0.0	72.186	223.487	57.6536	313.3116	283.30705	962.7982	0.0	842.4456	141.1084	199.4859	323.885	516.0646999999999	346.2552	339.49030000000005	554.3465000000001	403.79005	54.5097	442.11247	145.3858	92.5885	228.6746	1895.5887	105.5235	101.64641	119.0475	234.8139	511.7485	52.5686	26.2695	0.0	50.74015
TSC036	0.0	0.0	2159.1263	34.3022	1577.2430800000002	438.3244999999999	0.0	0.0	0.0	1159.5884	0.0	0.0	0.0	0.0	0.0	2613.4948	0.0	86.1533	419.2682	3872.6419	1237.1691999999998	0.0	101.9265	1993.34499	970.96972	738.7324000000001	632.6988	208.2809	1720.0068	1047.9491	350.6477	0.0	67.5293	90.4138	0.0	108.2748	57.3759	316.2545	0.0	582.6243999999999	55.7527	106.5118	41.2998	881.04733	246.369	130.6903	377.8807	211.6965	78.52669999999999	255.2619	49.6841	44.4097	66.5737	629.6570999999999	0.0	100.999	100.999	0.0	491.09800000000007	0.0	0.0	8.27875	37.7038
TSC039	0.0	0.0	1898.9145100000003	233.52410000000003	2609.53578	3260.936	56.65003	0.0	0.0	1261.18609	0.0	0.0	0.0	43.1535	43.429	3048.20042	0.0	413.199	2107.720060000001	1761.49126	1997.3737	0.0	0.0	3174.48963	1795.4739	3544.64413	959.8224	578.8824000000001	3498.2196700000004	1142.63546	281.2787	409.28729	51.923	37.7049	0.0	27.0754	271.14797	198.92647	0.0	380.9562199999999	0.0	137.1475	398.8363000000001	540.5798	17.3024	225.91206	116.6809	147.0658	238.9113	325.78790000000004	535.20615	0.0	466.8490000000001	1360.1764600000004	4699.49426	612.9494	23.3336	34.694900000000004	602.3698	0.0	618.83138	123.152	65.86902
TSC040	0.0	552.6990000000001	2268.36119	791.8243	3341.4749	1968.9058	44.1103	9.14917	272.6148	2955.64605	0.0	0.0	0.0	0.0	0.0	2603.97904	0.0	728.761	916.074	2908.3976099999995	900.7537999999998	1628.641	1249.09141	2127.8265300000007	1505.767	983.97247	342.75840000000005	472.1586	2164.87197	1060.7784299999998	772.1103999999999	91.2791	114.3533	964.2718	934.879	150.7905	81.4416	508.89721	0.0	731.6013000000002	108.296	206.4427	137.9724	1157.7414	496.22530000000006	323.89294	808.7917	871.4715	54.6259	505.1888	394.8243100000001	87.7619	969.2568	1186.2743	78.0043	827.1213	786.2826000000001	762.8676	1785.4657999999995	112.6868	127.9851	156.0398	129.701
TSC043	0.0	0.0	526.1373000000001	98.39755	4057.0891	1572.5150700000002	0.0	0.0	0.0	513.34809	0.0	0.0	0.0	22.3839	20.9325	2051.08853	0.0	81.5229	1402.37698	2696.8698000000004	1104.6102	0.0	0.0	2807.1801200000004	1407.0242500000002	874.75846	1320.71545	285.04209	2604.136600000001	550.4405	263.20774	40.0508	0.0	7.53117	0.0	124.0881	12.0378	69.6784	0.0	95.9055	0.0	200.15926	156.25423	339.161	56.9269	0.0	84.5813	79.32327000000001	41.5166	50.0554	173.5852	10.9978	338.52079	638.2138399999999	2164.6754	212.1877	212.1877	197.802	76.9965	197.802	197.802	262.80413000000004	62.972
TSC045	27.9406	253.3888	2170.382	526.638	1395.1771300000005	592.9694	74.8881	0.0	163.5836	946.9902	0.0	62.2734	0.0	0.0	0.0	1885.1049	0.0	72.7693	437.8269	2719.6202000000003	909.6414	13.93	370.786	2589.7152	1435.2600000000002	500.7536	527.3934999999999	252.5720000000001	1024.8247	826.3171	184.3632	0.0	61.8197	107.518	391.682	102.8384	13.4659	325.26360000000005	0.0	202.58060000000003	18.6175	53.8527	107.6461	392.6914	378.18279999999993	258.5887	508.3016999999999	590.3353	65.9028	118.0446	263.8656	0.0	212.6329	1037.4373	10.8199	178.0525	0.0	0.0	225.995	0.0	0.0	0.0	105.77
TSC047	0.0	0.0	2104.8205	177.6197	2347.13128	985.7553	46.8052	0.0	59.511700000000005	841.3765800000001	0.0	20.5347	0.0	0.0	0.0	1743.3309799999995	0.0	42.4692	765.85743	1797.2024799999997	619.5932000000001	346.81000000000006	131.3542	1540.76543	1034.3850800000002	1025.5558000000003	719.6092	656.8408000000001	595.5121	318.54312	285.64050000000003	24.1185	103.711	157.621	414.851	286.6081	30.0984	542.06919	0.0	391.15515	0.0	285.8406	219.7469	222.20193	280.46500000000003	227.4841	492.15825000000007	1126.5229399999998	0.0	980.5832	293.6935	259.952	143.03252	1087.78112	36.7631	96.7989	151.2921	0.0	1167.9571500000002	913.262	0.0	26.6825	24.1578
TSC050	0.0	0.0	862.5523400000001	68.83309999999999	3146.3079	2239.06482	9.54492	0.0	22.612	541.0789	0.0	0.0	0.0	9.16667	0.0	2366.30925	0.0	83.18	1132.0266999999997	1433.15129	1342.59535	0.0	12.7047	2349.5080200000007	1163.5627100000002	1460.54083	1572.6718	645.0413000000001	3515.54751	611.70696	206.04136	52.386660000000006	0.0	0.0	0.0	106.03583	35.4935	93.77095	0.0	107.94546	0.0	418.61604	220.53233	593.41949	20.5277	27.245200000000004	159.26903	0.0	217.69064	38.8972	491.67372	30.7993	175.01129	688.1713599999999	1816.0364	47.2467	47.2467	42.18385	605.5119	45.4919	95.5982	55.0419	56.526
TSC053	0.0	137.0523	2295.7033	145.13500000000002	3625.701600000001	1681.7294000000006	95.5639	13.3897	18.3548	1919.5793	0.0	0.0	0.0	0.0	0.0	3645.010920000001	0.0	11.1639	1506.1369000000002	3819.420330000001	853.5228999999999	1120.1174	428.15955	3740.500099999999	1945.1024	1434.9362	708.18085	891.34955	2353.85255	1261.5584	331.46512	0.0	0.0	107.7659	204.592	260.7207	138.48680000000002	534.6592000000002	0.0	799.1971100000001	178.8775	625.14663	612.9793000000001	793.2315999999998	461.2459	328.6255	953.18252	768.6684	117.8277	85.40902	947.6063800000002	299.213	316.8908	1997.14	337.7395	212.0069	152.2029	215.1465	213.4125	217.5469	196.3373	250.7351	17.164
TSC056	0.0	0.0	2656.1317000000004	889.83255	4194.622399999999	1556.7255999999998	172.4899	0.0	51.0889	2600.6519000000003	0.0	0.0	0.0	0.0	0.0	3168.4345000000008	0.0	0.0	1119.2727799999998	2846.3668	1202.95582	0.0	213.8616	2194.283160000001	810.6015000000001	988.4479	368.37941000000006	435.5601499999999	610.7081	473.47210000000007	670.18847	0.0	0.0	52.9821	435.692	204.6951	21.79333	1155.6552	0.0	1552.19003	0.0	176.90385000000003	115.34338	1272.4997999999998	1096.7758	377.4341	2860.4147000000003	1561.8653	104.5978	283.282	365.4866	22.4191	152.31490000000002	1273.8730000000005	111.23058	88.3762	78.0367	91.47255	194.4617	13.9874	32.6653	30.93556	177.5911
TSC058	0.0	55.962	3967.2998	365.4876	2952.51503	872.4167599999998	57.8764	0.0	0.0	2082.9281	0.0	0.0	0.0	0.0	0.0	3030.69776	0.0	0.0	1323.1154	4097.8348	1027.34409	115.0918	487.09997	2889.0307099999995	1652.6985499999998	1366.5976000000005	1426.7110999999998	988.75105	3324.929380000001	2305.87397	355.68881000000005	0.0	89.8273	291.8751	584.8275	218.899	0.0	505.1405	0.0	1751.5571100000002	199.081	277.4112	137.23511	836.2963000000001	1370.5347000000002	641.7079000000001	1604.8888000000002	1178.517	92.1133	269.42420000000004	1440.6117000000002	1644.0131	485.67666	2141.7047	340.822	183.7501	241.0359	201.6874	241.3124	65.9845	65.9845	202.1966	121.0653
TSC060	0.0	0.0	3438.28701	48.89143	3062.3011	1653.3712999999998	134.9574	0.0	0.0	2540.1685000000007	0.0	0.0	0.0	38.4865	0.0	6544.5234	0.0	89.8301	1161.40303	4106.092500000001	829.8816000000002	0.0	148.0253	2014.292	665.25751	473.8461	333.26500000000004	140.68779999999998	879.63341	349.2162	480.0821	0.0	0.0	0.0	1904.275	83.19955	90.1692	1148.3541	0.0	2304.05846	43.366	114.4909	255.9271	976.99969	1205.5429	559.5994000000001	3238.5774	2678.9882000000007	59.4538	46.53946	278.8514	2747.78	3042.8370000000004	972.39654	43.8223	41.7256	0.0	11.1235	415.223	65.2686	65.2686	456.2669	0.0
TSC062	0.0	0.0	1605.2760200000002	521.352	3017.3799700000004	1461.8449599999997	234.6466	0.0	35.103629999999995	2235.6248	0.0	0.0	0.0	0.0	0.0	2114.85939	0.0	63.7282	400.6305	3211.796	1255.0081999999998	4314.75	189.18924	1675.2088900000003	1034.52981	503.1754000000001	649.1303	322.8492	1025.90268	393.59710000000007	327.9873	0.0	80.2837	26.3844	5624.3051	76.27709999999999	29.1208	858.9989000000002	0.0	796.8268000000002	0.0	66.36202	172.32089999999997	387.4399	943.46067	480.6254	1587.3318	3138.3251000000005	8.76686	86.3034	317.73102	9.74423	134.6809	938.7446	141.5061	56.8229	198.6993	198.6993	334.9637	5203.81	5219.0644	0.0	35.206
TSC065	0.0	0.0	2181.1511	71.82730000000001	3890.8052	2320.6168	380.6681	0.0	140.615	2256.1597	0.0	0.0	0.0	0.0	0.0	3775.42455	0.0	0.0	1504.9987999999998	4222.1717	1562.9840000000002	2790.91	180.0276	926.4981	818.7108000000001	616.0019999999998	349.0441	241.55511	796.5032999999999	701.9873999999999	2948.887640000001	0.0	61.9826	0.0	5747.664000000001	120.8735	37.1848	987.1753	0.0	1422.6496999999997	44.3621	3394.0013	189.9259	679.91335	1702.9754999999998	1490.6599000000003	2642.1511	3071.9924600000004	70.1137	7337.2941	273.2147	52.6931	271.0564	1557.1879	138.69721	428.2047	405.6629	405.6629	571.414	139.7497	171.5145	117.687	19.8625
TSC066	0.0	17.588	4074.50014	806.914	2697.58064	852.7819999999998	142.08350000000002	0.0	53.2594	2807.726270000001	0.0	0.0	0.0	0.0	0.0	4188.88161	0.0	0.0	852.74462	5873.990099999997	1887.9388	1117.4779999999998	288.74460000000005	2659.0630300000007	1720.59987	1300.1233999999995	418.41732	579.20503	698.0213	996.538	1251.1314200000002	0.0	327.60181	873.636	1743.99085	117.7689	268.0004	777.4691099999999	0.0	739.2213300000001	0.0	891.3362999999998	276.10362999999995	1009.1889	328.93819999999994	180.8429	1468.052	921.90445	37.0758	375.8731	1112.7618699999998	429.735	1537.2521000000002	1550.4774	121.611	17.0494	143.1704	143.1704	430.3579	1329.9927	1084.21	14.9069	47.641000000000005
TSC068	0.0	51.9065	4591.462499999999	2257.1195999999995	3842.5389	1681.3239	57.7096	0.0	74.7159	1779.5858	0.0	0.0	0.0	0.0	0.0	6582.864690000001	0.0	85.2288	1231.9537500000004	4442.250780000001	5221.9923	2739.9702	2084.1694	2562.4901899999995	1766.6459000000002	899.80753	295.35253	813.6972999999999	764.179	937.4138	1412.9219	0.0	338.7154	74.3945	4913.311250000001	320.2063	13.90393	615.0537399999998	0.0	919.76622	142.5902	2975.99091	56.6972	4004.3042	479.3631	260.5624	3628.87798	2083.2501	19.2511	144.48430000000002	554.1355	643.258	3676.5406	890.6979	78.23689999999999	440.5046	374.6871	74.8374	4342.397700000001	3692.3972	3623.9917	383.9364	191.48
TSC069	251.2511	0.0	665.9892	555.63791	1786.9306699999995	1231.1931	642.636	0.0	0.0	764.0069	0.0	0.0	0.0	0.0	0.0	1718.6708399999998	0.0	0.0	1557.68609	2113.24466	1038.0609399999998	55.8956	0.0	3232.6340300000006	2353.2817299999992	1038.913	1126.78427	1161.9804	785.4567	668.5697	770.65707	31.579	335.2989	135.777	55.5825	77.8945	57.43126	219.5661	0.0	1129.6718499999995	134.6905	832.2699999999999	931.2017	805.7980999999999	466.8309	246.58626	486.4216	549.10816	187.1159	661.9068100000001	179.0283	191.5459	1025.05963	622.2677	1575.2850999999998	432.5257	225.2921	107.4426	137.01350000000002	139.9836	130.7612	194.2569	354.5274
