Samples	meh	prkb	rbcl	rbcs	coxs	coxm	cutm	coxl	cutl	mct	abfd	acs	acss	acsb	nirk	nosz	norb	nirs	napa	nrfa	nira	narb	nasa	nr	hao	nit-6	nifk	nifd	nifh	pufm	peth	pete	petc	psba	psaa	apca	apcf	cpca	cpea	mpea	cpet	lhcb1	lhca1	sat	met3	apra	aprb	suox	sir	cysc	cysk	cysm	cysh	cysj	cysi	cysn	cysd
TSC031	0.0	0.0	265.64466	556.8238000000001	876.4435899999999	160.39479999999998	0.0	306.8212	0.0	27.6749	89.8451	0.0	0.0	0.0	0.0	97.8956	0.0	0.0	18.994	0.0	72.93639999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.1176	39.58519	22.2003	613.3186000000001	194.0126	792.01586	461.771	521.144	0.0	209.951	0.0	91.9249	0.0	30.1502	133.6542	0.0	0.0	1196.3453	0.0	806.842	252.8535	677.13475	118.7689	113.3804	205.0152	69.69669999999999	16.425	100.23839
TSC036	0.0	43.5468	0.0	0.0	740.1701	96.5191	0.0	407.7739	0.0	16.2097	0.0	0.0	0.0	0.0	27.6182	0.0	0.0	0.0	0.0	0.0	90.4138	67.5293	7.48197	0.0	0.0	0.0	0.0	0.0	0.0	34.2956	0.0	16.0723	637.0238999999999	1032.1371	31.7032	0.0	469.209	0.0	0.0	0.0	52.6421	0.0	0.0	103.01888999999998	0.0	0.0	831.1504	0.0	424.007	742.5769000000001	490.5528800000001	60.772000000000006	182.5922	30.9019	71.29	31.635800000000003	185.8642
TSC045	0.0	29.5003	43.7073	14.6242	335.7592	600.9411999999999	0.0	303.46770000000004	0.0	0.0	0.0	40.6842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.518	61.8197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.9877	46.763	496.2714	1336.9298	56.8142	223.478	522.533	0.0	311.055	53.9493	120.3752	0.0	0.0	170.3514	0.0	0.0	1102.607	0.0	542.593	640.39168	438.9869	36.7468	98.8787	268.538	85.6852	0.0	232.4323
TSC056	93.952	33.3889	63.59870000000001	164.21380000000002	982.9949	305.8273	0.0	113.9566	0.0	41.4615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.9821	0.0	19.882	0.0	0.0	0.0	0.0	0.0	0.0	41.1797	0.0	0.0	401.3421	337.606	220.4841	0.0	0.0	0.0	113.514	0.0	0.0	0.0	0.0	24.2686	0.0	0.0	460.7723	0.0	0.0	597.5284300000001	581.7175000000001	66.87634	2371.8304	200.6288	86.0377	61.05882	548.77822
TSC060	0.0	0.0	32.8911	0.0	460.6823	295.2805	0.0	302.69045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.9075	0.0	0.0	618.3852999999999	1100.172	22.3132	24.9882	0.0	0.0	23.7507	0.0	0.0	0.0	0.0	141.49548	0.0	0.0	923.4946	0.0	0.0	433.84976000000006	383.1128	17.0804	29.1666	57.9227	79.4408	18.3825	273.15602
TSC062	109.645	0.0	0.0	74.969	288.4777	486.0246	0.0	315.7418	0.0	21.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3844	80.2837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.7694	0.0	0.0	558.586	1009.785	70.1213	67.7295	64.2123	65.5895	0.0	0.0	0.0	0.0	0.0	1644.2477	0.0	0.0	1869.3744	11.964	61.7946	500.52384	754.69988	79.44900000000001	4169.480500000001	250.4044	51.73	33.7098	167.2815
TSC065	51.3454	0.0	20.08331	0.0	537.3883	852.7767	0.0	407.4934	0.0	0.0	0.0	0.0	0.0	0.0	21.4307	0.0	0.0	0.0	0.0	0.0	0.0	61.9826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.2731	0.0	32.617	210.602	470.826	30.599400000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.8841	0.0	0.0	1419.3849999999998	0.0	0.0	869.73331	571.1320000000001	40.7105	348.18937	111.23344	321.60368	73.0574	835.9938999999999
TSC068	67.96809999999999	17.4724	50.7752	50.7752	394.8426	750.8038000000001	0.0	102.0374	0.0	0.0	561.845	0.0	0.0	0.0	9.74342	0.0	19.86679	0.0	0.0	0.0	74.3945	338.7154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1221.3905	192.3793	1521.8791	0.0	1820.4888	0.0	33.0443	0.0	19.7199	0.0	0.0	0.0	0.0	3291.1648	0.0	0.0	1072.9132	0.0	581.4422999999999	1143.3562	1128.6354400000002	21.09392	1091.2148000000002	427.2771400000001	257.4167	50.7116	347.97442
TSC070	0.0	0.0	29.7125	93.4766	92.7886	430.0438	0.0	207.4341	0.0	0.0	342.3712	0.0	0.0	0.0	0.0	23.7272	0.0	0.0	0.0	0.0	101.818	13.8345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.3628	0.0	62.3356	763.6463	122.4253	201.9637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	672.0924000000001	0.0	0.0	408.483	0.0	0.0	332.63079000000005	356.63960000000003	41.78602	84.1992	143.943	41.3209	0.0	91.8113
TSC071	0.0	0.0	310.0425	125.3633	371.4701	380.9853	0.0	106.7184	0.0	21.9249	0.0	0.0	0.0	0.0	0.0	50.6853	0.0	0.0	0.0	0.0	900.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.8842	16.4092	369.5358	258.00530000000003	779.5558	0.0	474.1297	239.441	681.2069999999999	110.142	42.9551	0.0	8.36634	168.1586	0.0	0.0	831.9884	0.0	26.048	310.02509999999995	431.3646	86.1702	2216.7321	145.93434000000002	49.1789	0.0	335.9561
TSC073	0.0	0.0	58.05174	105.866	63.171	486.9359	0.0	28.3386	0.0	19.1718	0.0	0.0	0.0	0.0	0.0	59.9921	0.0	0.0	0.0	0.0	50.7919	288.45722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.4701	687.9035999999999	109.0844	316.09798	0.0	144.9075	0.0	27.6236	39.4111	137.1601	0.0	0.0	40.2427	0.0	0.0	848.0971	0.0	150.3152	458.74367	686.9228599999999	39.1684	1339.4852999999998	43.60143	9.73376	27.237	227.9692
TSC078	57.7253	0.0	451.9982	129.0733	870.3984000000002	1965.2364	0.0	355.2702	76.1496	46.3346	143.876	37.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.7538	84.5475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0822	23.69036	50.0294	732.5215000000001	776.2784	558.0282	0.0	331.373	0.0	0.0	0.0	0.0	0.0	87.417	234.2254	17.9123	28.6886	1182.3128	0.0	0.0	1480.66971	1050.1523800000002	124.1369	341.79150000000004	280.03794	36.804100000000005	202.6771	618.80971
TSC085	0.0	0.0	270.76800000000003	423.1858	69.5245	643.3496	0.0	108.9549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.3266	219.298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.6446	147.6979	399.3085	380.0801	643.2002	0.0	224.941	0.0	30.999	0.0	0.0	0.0	31.1266	0.0	0.0	0.0	1163.6399	0.0	208.417	281.77977	708.39711	31.8228	0.0	217.3636	0.0	0.0	263.4934
TSC089	0.0	0.0	622.4493	71.07239999999999	283.3877	588.704	0.0	147.6321	0.0	0.0	269.95	0.0	0.0	0.0	58.9572	0.0	0.0	0.0	0.0	0.0	33.8214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.1182	233.27660000000003	370.358	723.5736	0.0	0.0	0.0	46.4055	0.0	50.2595	0.0	0.0	462.5054	0.0	0.0	140.468	0.0	45.9952	897.9673399999999	1195.8414999999998	28.9628	89.56309999999999	180.0614	153.833	94.7623	265.1827
TSC092	0.0	0.0	367.5446	240.8426	208.6749	422.4167	0.0	170.0245	9.63938	0.0	34.342800000000004	0.0	0.0	0.0	160.9249	9.9862	0.0	0.0	5.28464	0.0	54.1836	25.4412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4875	136.8703	210.5409	356.21979	0.0	50.743	13.715	48.5211	0.0	11.2896	0.0	0.0	375.9973	11.1366	0.0	857.0913	11.0961	10.7779	660.8075099999999	604.98383	58.3951	208.79319	124.56252	273.475	97.855	131.08758
TSC102	0.0	0.0	982.5186	791.9282	87.69800000000001	495.3235	0.0	65.3414	39.18723	0.0	77.4908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284.7669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.2392	403.8064	199.1951	690.81146	604.1342999999999	1822.3423	143.932	155.216	0.0	59.9376	299.1986	59.1367	0.0	77.52510000000001	32.2487	0.0	0.0	103.7545	0.0	296.333	440.42476	628.4779	0.0	425.6446	200.0048	83.5933	111.1922	257.5066
TSC110	0.0	210.1931	536.036	816.2411999999999	73.3984	269.7023	0.0	44.725	0.0	0.0	10.3344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.8487	6.62771	49.7183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.56684	55.30930000000001	86.8767	395.1601	734.8815	29.9164	0.0	0.0	0.0	20.8756	0.0	0.0	0.0	404.9545	0.0	0.0	0.0	0.0	98.4883	144.0076	140.8354	24.8257	0.0	314.69807000000003	56.3652	27.6842	95.6815
TSC117	0.0	14.8504	106.6735	64.4743	138.8005	396.9326	0.0	43.5863	19.7504	32.6589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.7854	0.0	0.0	0.0	0.0	0.0	0.0	32.6472	0.0	26.8665	384.279	418.1576	242.34429	25.8465	0.0	0.0	24.3851	23.1854	22.9677	0.0	0.0	554.54547	0.0	0.0	1309.992	0.0	0.0	309.2745	607.9352	65.75710000000001	1017.0242	138.3338	176.4897	238.22927	186.17521
TSC126	0.0	0.0	683.2881	475.6046	74.6412	634.5708999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.55	0.0	0.0	0.0	0.0	0.0	0.0	32.6658	32.6658	202.438	567.2698	66.5239	31.3628	1345.0179	923.3837	0.0	0.0	72.7581	59.2137	0.0	0.0	0.0	0.0	86.9025	40.2144	0.0	64.2755	0.0	41.7482	561.7223	281.7054	24.3276	45.4015	25.6148	60.38579	0.0	98.3199
TSC135	0.0	0.0	510.297	625.2465	396.7778	795.9002000000002	0.0	324.7774	0.0	0.0	333.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.54	563.205	0.0	0.0	0.0	0.0	0.0	161.824	161.824	0.0	218.7718	329.2797	565.46	784.8062	903.2584000000002	0.0	56.0905	0.0	207.218	0.0	0.0	0.0	0.0	425.7317	35.3244	0.0	827.5126	0.0	158.703	782.48737	720.4342000000001	161.725	254.8756	214.3926	44.932500000000005	43.3929	263.0842
TSC140	0.0	19.6735	439.1124	841.5183999999999	171.6836	497.4638	0.0	290.5691	0.0	0.0	0.0	0.0	0.0	0.0	137.9977	0.0	0.0	0.0	82.0175	0.0	0.0	0.0	14.9953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0083	14.6955	238.4442	430.7667	849.1399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.76729	0.0	0.0	555.5327	0.0	0.0	1069.38236	1001.2022	259.0307	202.9264	658.3429	320.3423	154.937	375.86249
TSC141	0.0	18.7139	204.9725	616.2646	0.0	2845.2030000000004	0.0	340.6037	0.0	0.0	0.0	0.0	0.0	0.0	46.5672	0.0	0.0	0.0	24.0649	0.0	0.0	0.0	19.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5434	85.7977	332.5095	697.7651799999999	777.7205400000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	409.1387	12.222	85.154	0.0	18.2926	0.0	1222.7575699999995	654.3351	139.817	254.2063	427.5701	283.32710000000003	21.8577	120.86747
TSC145	0.0	0.0	177.0589	185.77820000000003	100.4158	4760.8789	0.0	67.9122	0.0	0.0	78.692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.8309	0.0	563.8587	1156.5335	586.2311000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	470.0924999999999	0.0	0.0	1671.35	0.0	0.0	2843.92079	268.47270000000003	100.794	568.0613	18.8671	108.9264	159.9755	707.0353999999999
TSC147	0.0	413.791	9.23044	73.9045	541.0553	436.4584	0.0	171.14849999999998	0.0	0.0	0.0	12.4325	0.0	0.0	215.0586	43.6157	12.6326	0.0	98.1175	0.0	179.7002	181.053	21.5273	0.0	0.0	0.0	0.0	0.0	0.0	217.4836	52.2979	143.829	1495.56863	537.34	147.706	0.0	174.7754	87.0911	93.8406	0.0	75.5131	0.0	0.0	422.23336	0.0	0.0	193.1019	0.0	213.241	899.11259	1896.6886399999992	227.8604	234.55561	325.39119	103.4576	367.61748000000006	784.0145
TSC148	0.0	149.6512	68.2957	73.0964	358.86815000000007	732.6818000000001	0.0	81.16390000000001	0.0	0.0	176.841	0.0	0.0	0.0	15.378	0.0	109.7484	85.5792	0.0	0.0	98.991	153.58996	126.9493	0.0	0.0	0.0	0.0	0.0	6.54885	42.2132	159.4879	110.0218	1800.1635999999994	163.9362	515.9193799999999	60.0299	169.4222	63.9526	63.9526	0.0	0.0	0.0	0.0	361.1167	0.0	0.0	3631.19705	0.0	0.0	1839.63545	2178.7281699999994	108.63909999999998	328.31003000000004	1272.45062	323.5187	179.32904000000002	2320.644840000001
TSC149	0.0	0.0	57.5455	23.8578	144.0271	517.7583	0.0	48.595	0.0	0.0	329.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.7755	0.0	0.0	0.0	0.0	0.0	0.0	8.2135	40.1185	21.5968	34.277	1034.2374	0.0	652.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	774.82419	0.0	0.0	1844.0362	8.54826	703.234	2164.09207	595.0072799999999	44.8637	774.4262099999999	172.1678	118.90162	144.845	1743.0506300000004
TSC152	0.0	0.0	0.0	0.0	105.2764	282.0356	12.0015	40.7608	0.0	18.7674	21.5019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.6426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.2249	0.0	0.0	351.1821	177.5214	19.6289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.2018	0.0	0.0	2424.029	0.0	291.733	245.28418	479.2113	39.46711	1423.1245600000002	112.3953	0.0	0.0	382.114
TSC153	15.4797	0.0	0.0	0.0	136.1244	458.8808999999999	0.0	76.97409999999999	0.0	0.0	53.2773	0.0	0.0	0.0	13.2986	0.0	0.0	0.0	0.0	0.0	213.467	283.7928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3669	0.0	1372.7995	166.87189999999998	29.0567	2321.3354000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1644.2844000000005	8.30352	0.0	1403.9103999999998	20.6696	0.0	476.477	497.23416	0.0	243.19389	274.5395	91.9031	29.8475	340.92339000000004
TSC156	0.0	85.3986	89.7553	68.75450000000001	355.34700000000004	544.1819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.87723	0.0	0.0	0.0	104.4714	64.69481999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	732.7393000000001	1813.8698	253.729	1529.8067999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	857.4279	0.0	0.0	2618.1331	26.5045	97.4251	2148.413990000001	1260.5134	62.2449	1873.80147	1119.8409700000002	235.19217000000003	225.3651	1018.12189
TSC159	0.0	162.616	215.4612	117.0817	769.22363	421.2711	0.0	268.8427	0.0	0.0	0.0	0.0	0.0	0.0	25.3248	0.0	0.0	0.0	0.0	0.0	86.7354	255.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0204	368.5142	539.1285999999999	1010.6554	395.8045	401.6971	0.0	141.542	62.1004	184.0836	0.0	0.0	0.0	0.0	947.39004	0.0	0.0	1515.6805	0.0	305.22810000000004	1041.52404	830.1560499999999	91.3168	829.1267	309.8271	28.8763	180.1099	302.7176
TSC163	0.0	0.0	217.7851	92.1526	426.1722	323.1967	0.0	146.17	0.0	24.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.1648	172.3336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0447	0.0	1083.5287	137.837	343.7333	0.0	0.0	0.0	0.0	64.8223	139.4074	0.0	0.0	1141.9870000000003	0.0	0.0	332.557	0.0	265.795	757.78819	688.3984	33.2351	304.3281	382.07046	59.7117	18.6375	119.89653
TSC167	68.8413	22.7031	277.06429	296.6929	270.7676	256.8917	0.0	18.6629	0.0	0.0	71.7993	0.0	0.0	0.0	0.0	15.3469	0.0	0.0	0.0	0.0	0.0	419.374	43.1491	0.0	0.0	0.0	47.4737	47.4737	47.4737	23.6769	221.11863	242.2323	967.2631	589.1992	775.7746999999999	66.0118	26.2808	0.0	63.7459	42.4069	0.0	0.0	0.0	1272.11532	28.3454	0.0	1986.2722	0.0	32.431	528.5708999999999	599.58416	43.789	860.1515	390.6272	76.4948	126.0597	313.10650000000004
TSC170	124.769	0.0	203.5776	264.535	266.7271	451.8693	0.0	0.0	0.0	71.3664	13.4726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	403.5722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.2049	52.80114	680.719	895.2927000000001	215.3431	288.759	0.0	0.0	0.0	158.43189999999998	0.0	15.5682	0.0	0.0	1887.2699	22.8532	0.0	2283.8914	0.0	0.0	1386.7280000000003	1112.89785	70.17	1304.07717	686.3763	46.8407	187.824	514.16023
TSC173	0.0	0.0	22.7491	1670.86	41.47085	795.5164999999998	0.0	0.0	0.0	21.5292	329.0071	0.0	0.0	0.0	37.5751	0.0	0.0	0.0	0.0	12.1135	37.7949	73.3055	0.0	0.0	0.0	0.0	0.0	12.0571	0.0	28.0122	412.5757	965.9199	334.1311	1027.664	509.1823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	728.1025999999999	0.0	0.0	1757.071	0.0	257.0544	474.30947	471.58357	141.6319	337.1483	272.306	18.3959	0.0	379.3024
TSC184	0.0	343.85200000000003	121.6144	169.3992	43.7912	416.2295000000001	0.0	60.2838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4607	0.0	0.0	0.0	0.0	58.3797	98.9198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.7909	367.1853	226.5637	886.4399	451.9095	694.716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	378.72009	13.7973	0.0	1201.6987	0.0	155.811	1522.49483	844.1526	0.0	1260.4992000000002	464.7785	43.72617	11.9499	222.63753
TSC191	0.0	100.3421	1016.0967	1060.9941	183.8549	331.68674000000004	0.0	187.1526	11.1259	0.0	106.245	0.0	0.0	0.0	23.44063	22.6795	21.1466	0.0	21.4539	17.0039	35.2051	326.6411	0.0	0.0	0.0	0.0	11.7878	0.0	30.1156	85.7801	114.8154	129.98698000000002	522.3828	312.1044	1734.6458800000005	0.0	405.716	0.0	382.658	144.687	0.0	0.0	278.3968	149.2386	50.2737	34.6873	794.4128	0.0	446.7942000000001	519.3455	467.92746	88.429	244.16635	463.729	100.5198	231.81089000000003	709.4283700000001
TSC199	92.3977	944.5948	675.8511	393.2264	266.54848	733.8722499999999	0.0	110.66598	88.0827	106.7632	0.0	0.0	0.0	0.0	53.2882	28.7379	28.7955	0.0	80.9603	0.0	121.1292	3225.1468000000004	0.0	0.0	0.0	0.0	0.0	0.0	32.5077	0.0	211.962	1539.1844	1195.13698	1794.5279999999998	1055.3097	0.0	353.358	767.6	102.39	0.0	23.2128	0.0	131.0047	2466.7072300000004	22.35832	62.7049	1329.3992999999998	16.1211	2806.9021999999995	2983.724989999999	1141.0266800000002	440.297	2505.5916	2317.7762999999995	205.2625	199.45606	881.563
TSC207	49.7358	271.6176	199.4836	263.4702	273.12248	697.3434	0.0	173.89811999999998	24.315	40.4447	151.863	0.0	0.0	0.0	150.237	0.0	0.0	0.0	0.0	0.0	217.89315	456.4531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.1033	173.89068	128.8412	1150.5261000000005	319.698	437.0681	229.1096	127.177	125.907	122.945	0.0	80.0307	0.0	0.0	780.0482800000001	0.0	0.0	1757.0969000000002	0.0	413.487	1504.09561	521.59333	64.7003	603.5096800000001	1407.34247	85.57212	180.0672	466.0056400000001
TSC210	48.2682	0.0	312.04810000000003	915.9161	370.6482	222.3603	0.0	127.7238	0.0	0.0	38.6946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6983	0.0	95.6387	341.077	0.0	0.0	0.0	0.0	0.0	0.0	16.30474	100.1528	671.5465	352.0466	1069.8200000000002	1228.0438	461.6775	0.0	0.0	0.0	0.0	0.0	22.0557	0.0	0.0	1306.636	37.0756	0.0	960.8511	0.0	383.7761	1269.6376699999998	615.5679000000001	77.1983	2044.51323	541.98616	21.2407	75.6862	463.79052
